 ,Label,Area,Mean,Min,Max
1,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
2,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,5,787.200,752,832
3,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
4,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,752.000,752,752
5,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,976.000,976,976
6,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,800.000,768,832
7,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,744.000,736,752
8,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,736.000,736,736
9,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,752.000,736,768
10,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,744.000,720,768
11,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
12,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,842.667,784,896
13,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,1008.000,1008,1008
14,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
15,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
16,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,768.000,704,832
17,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,848.000,848,848
18,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
19,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,784.000,768,800
20,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,4,724.000,704,768
21,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,5,720.000,704,736
22,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,832.000,704,960
23,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
24,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,808.000,736,880
25,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
26,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,736.000,720,752
27,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
28,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
29,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,864.000,864,864
30,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,752.000,720,784
31,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
32,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,816.000,816,816
33,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
34,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
35,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,58,903.724,704,1168
36,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,189,945.101,704,1248
37,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,928.000,816,1040
38,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
39,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,776.000,704,848
40,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,720.000,720,720
41,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
42,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,816.000,816,816
43,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,8,750.000,704,816
44,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,18,795.556,720,912
45,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,746.667,704,832
46,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,794.667,736,848
47,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,832.000,832,832
48,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,725.333,704,752
49,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,736.000,736,736
50,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,736.000,720,752
51,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
52,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,848.000,752,960
53,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,127,792.567,704,1136
54,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,704.000,704,704
55,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,848.000,800,896
56,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,762.667,752,768
57,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,25,891.520,720,1216
58,E11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,18,799.111,704,992
