 ,Label,Area,Mean,Min,Max
1,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,13,20017.231,15232,26416
2,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,15,21699.200,13808,32016
3,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,8,20306.000,13712,31296
4,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,11,22688.000,16288,28304
5,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,6,15853.333,14768,17232
6,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,24,30291.333,13792,51904
7,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,28,29980.571,15792,48544
8,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,23,31577.739,14208,55088
9,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,17,20156.235,13936,29440
10,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,13,29227.077,15216,46896
11,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,21,29020.952,14112,44224
12,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,26066.286,13648,39088
13,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,24,23642.000,14400,32656
14,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,27,27344.000,15376,41008
15,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,11,19796.364,14048,24528
16,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,19585.143,13824,26352
17,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,22952.000,14208,31312
18,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,10,20246.400,13776,26096
19,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,20297.143,13888,28688
20,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,5,18739.200,14240,22960
21,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,8,17724.000,14992,20624
22,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,10,24392.000,16016,38464
23,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,9,24903.111,14544,34832
24,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,18329.143,14736,22656
25,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,22968.000,15408,32736
26,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,15,20421.333,14208,26064
27,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,8,17952.000,13968,23040
28,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,8,20076.000,13648,27744
29,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,36,29822.667,13840,49328
30,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,44,37396.727,13824,62016
31,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,5,18614.400,14096,21200
32,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,18,22160.000,15120,31168
33,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,18,20984.000,13984,29296
34,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,19,26700.632,13888,43936
35,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,18603.429,14496,23856
36,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,13,20963.692,14752,32720
37,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,25,33202.560,14512,57504
38,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,10,17971.200,13648,23600
39,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,14,22961.143,14000,33824
40,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,20,24937.600,14304,43552
41,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,11,20010.182,13696,27008
42,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,15,29964.800,15104,50064
43,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,9,21703.111,16048,31776
44,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,6,27197.333,24000,32960
45,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,12,21085.333,14288,29664
46,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,30,36643.733,14144,65520
47,C2_01_1_1_Chlorophyll_A_001_phosphate_plate8.tif,11,17892.364,13920,23008
