 ,Label,Area,Mean,Min,Max
1,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,20,900.800,784,1056
2,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,70,879.771,784,1120
3,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,912.000,912,912
4,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,832.000,832,832
5,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,944.000,944,944
6,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,824.000,816,832
7,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,864.000,864,864
8,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,848.000,848,848
9,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,4,824.000,784,896
10,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,976.000,816,1136
11,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,848.000,848,848
12,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,5,870.400,800,960
13,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,784.000,784,784
14,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,8,876.000,816,976
15,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,5,860.800,800,992
16,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,880.000,880,880
17,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,816.000,816,816
18,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,874.667,816,928
19,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,816.000,816,816
20,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,800.000,800,800
21,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,896.000,896,896
22,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,896.000,832,1008
23,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,832.000,832,832
24,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,848.000,848,848
25,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,848.000,848,848
26,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,816.000,816,816
27,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,832.000,832,832
28,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,848.000,784,960
29,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,864.000,864,864
30,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,816.000,816,816
31,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,784.000,784,784
32,F4_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,888.000,832,944
