 ,Label,Area,Mean,Min,Max
1,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,21279.000,12544,30496
2,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,22,18349.091,12736,24672
3,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,22603.000,12416,29984
4,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,33,32292.848,12768,58064
5,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,15,20410.667,12768,30816
6,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,34,30725.647,12288,53408
7,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,12,19549.333,12032,27808
8,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,21393.000,12432,31488
9,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,33,29364.364,12000,49984
10,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,24889.000,13264,42640
11,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,13,21527.385,12288,31008
12,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,17,23664.000,11936,39760
13,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,9,15315.556,12624,18800
14,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,20,27873.600,11936,48688
15,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,18614.000,13728,24448
16,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,13,22636.308,13056,36928
17,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,24309.000,12544,36688
18,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,12,21598.667,13168,33216
19,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,24,25330.000,12128,47392
20,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,27,25316.148,12752,46032
21,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,17542.400,12032,23504
22,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,24,21164.000,11920,30640
23,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,12,17464.000,12080,22304
24,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,21911.273,14160,28448
25,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,24191.158,12560,37888
26,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,22432.000,12048,29312
27,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,35,27042.286,13360,42016
28,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,13,18054.154,11936,29872
29,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,24,29649.333,12528,54832
30,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,32,23937.000,13184,39488
31,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,25009.455,14304,39744
32,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,9,16839.111,12160,22096
33,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,12,21788.000,13312,35984
34,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,16550.400,11888,22128
35,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,21,20981.333,12432,30320
36,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,17617.455,12320,24928
37,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,18518.737,11888,26352
38,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,21,18913.524,12656,24704
39,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,13,24542.769,12304,43808
40,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,7,16994.286,12736,21008
41,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,20,26832.800,13040,49040
42,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,15,19425.067,13536,25168
43,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,16441.600,12160,20704
44,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,21,19507.048,12736,26048
45,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,15236.000,12208,19616
46,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,17316.000,14048,23872
47,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,24,23337.333,12448,42912
48,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,9,19219.556,12368,24112
49,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,15133.333,13952,18656
50,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,32,24318.500,12576,37200
51,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,15,23383.467,12368,36032
52,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,16980.364,11856,20064
53,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,14,15012.571,12272,19248
54,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,9,22229.333,15216,33296
55,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,12,21764.000,13696,31072
56,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,15,20293.333,12096,31888
57,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,9,17422.222,12256,24480
58,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,17736.000,11952,23824
59,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,20,27080.800,14656,45168
60,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,16154.667,12592,19568
61,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,14950.000,13008,18128
62,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,18,18338.667,11904,25648
63,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,18510.545,11856,24064
64,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,21891.368,12944,32288
65,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,32,21753.500,11888,32448
66,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,19421.091,12352,25952
67,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,27,21990.519,12096,34608
68,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,14589.333,12112,18704
69,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,27,25598.815,12288,39008
70,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,16325.333,14256,18128
71,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,32,31007.500,12000,51504
72,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,15,23285.333,11920,37040
73,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,22327.000,12000,38288
74,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,25,22865.920,12816,36672
75,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,36,32660.889,12176,58976
76,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,29,26999.172,11952,41872
77,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,34,21485.647,12048,33792
78,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,7,13732.571,12496,14880
79,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,18,25339.556,12464,40000
80,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,27296.000,12064,48720
81,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,14,19617.143,13664,28144
82,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,16966.000,13136,21408
83,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,26,23868.308,12144,36432
84,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,33,28898.424,12560,51408
85,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,7,16603.429,12400,21520
86,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,17032.727,12176,24208
87,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,20335.000,11872,30704
88,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,22065.000,13568,35040
89,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,19368.000,12432,27104
90,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,17517.091,13712,22720
91,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,38,32370.947,13024,59312
92,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,18,25969.778,12368,42160
93,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,20,27903.200,12144,51280
94,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,7,13579.429,11856,16000
95,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,17,25981.176,13920,43504
96,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,14,19888.000,14080,25632
97,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,22,21720.727,11968,34672
98,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,20290.000,12864,28048
99,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,20,21772.000,12912,30736
100,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,20443.636,12544,30880
101,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,19542.737,12016,28112
102,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,13,20368.000,12368,28432
103,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,38,28029.474,12656,43440
104,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,21,23623.619,12176,37600
105,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,11,16432.000,12320,25184
106,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,36,28465.333,12032,53568
107,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,22,22242.182,13504,30976
108,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,23,19443.478,12528,28416
109,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,16867.200,12688,21200
110,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,3,12581.333,12160,13200
111,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,15673.600,12544,19872
112,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,22,24246.545,11904,35712
113,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,18984.421,12080,26144
114,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,21369.600,12720,33136
115,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,5,12809.600,12336,13200
116,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,15,20848.000,12000,30240
117,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,22,17737.455,12240,24400
118,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,22661.053,12816,36288
119,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,18156.000,11936,26400
120,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,27,26722.963,12336,44880
121,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,21,24257.524,13168,38736
122,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,2,14912.000,14496,15328
123,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,22564.000,15888,31760
124,D6_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,38,30000.000,12416,53792
