 ,Label,Area,Mean,Min,Max
1,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,896.000,896,896
2,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,24,948.000,848,1216
3,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,928.000,928,928
4,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,134,949.851,848,1376
5,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,2,872.000,848,896
6,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,1136.000,1136,1136
7,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,5,899.200,848,944
8,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,2,952.000,912,992
9,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,880.000,880,880
10,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,976.000,976,976
11,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,848.000,848,848
12,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,4,884.000,864,912
13,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,864.000,864,864
14,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,848.000,848,848
15,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,912.000,912,912
16,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,5,918.400,880,1024
17,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,848.000,848,848
18,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,3,885.333,848,944
19,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,3,965.333,848,1152
20,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,880.000,880,880
21,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,5,940.800,848,1056
22,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,5,976.000,912,1088
23,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,928.000,928,928
24,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,2,944.000,896,992
25,B7_01_1_2_Chlorophyll_A_001_phosphate_plate5.tif,1,912.000,912,912
