 ,Label,Area,Mean,Min,Max
1,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,26,427.692,288,656
2,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,10,388.800,320,496
3,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,464.000,464,464
4,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,10,347.200,288,416
5,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,9,343.111,288,576
6,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,288.000,288,288
7,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,3,346.667,288,416
8,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,304.000,304,304
9,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,496.000,496,496
10,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,304.000,304,304
11,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,20,367.200,288,592
12,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,288.000,288,288
13,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,304.000,304,304
14,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,368.000,368,368
15,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,288.000,288,288
16,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,2,376.000,304,448
17,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,368.000,368,368
18,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,2,376.000,288,464
19,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,3,368.000,304,464
20,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,7,331.429,288,416
21,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,352.000,352,352
22,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,288.000,288,288
23,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,352.000,352,352
24,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,288.000,288,288
25,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,2,328.000,320,336
26,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,336.000,336,336
27,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,9,394.667,336,496
28,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,17,427.294,304,560
29,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,23,409.043,288,640
30,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,52,443.346,288,624
31,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,30,395.733,288,528
32,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,464.000,464,464
33,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,5,387.200,288,448
34,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,67,357.970,288,608
35,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,384.000,384,384
36,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,2,344.000,320,368
37,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,2,352.000,320,384
38,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,4,348.000,288,400
39,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,35,361.600,288,512
40,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,288.000,288,288
41,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,1,288.000,288,288
42,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,3,400.000,336,480
43,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,2,304.000,288,320
44,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,3,330.667,288,416
45,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,4,356.000,336,384
46,G6_01_1_2_Chlorophyll_A_001_phosphate_plate6.tif,4,316.000,304,336
