 ,Label,Area,Mean,Min,Max
1,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,7,358.857,304,416
2,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,336.000,336,336
3,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,2,368.000,320,416
4,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,416.000,416,416
5,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,4,388.000,320,496
6,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,2,376.000,368,384
7,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,16,373.000,304,496
8,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,3,352.000,336,368
9,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,4,372.000,304,400
10,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,608.000,608,608
11,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,368.000,368,368
12,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,400.000,400,400
13,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,352.000,352,352
14,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,400.000,400,400
15,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,3,394.667,320,464
16,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,5,339.200,304,432
17,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,5,368.000,320,464
18,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,416.000,416,416
19,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,2,352.000,336,368
20,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,352.000,352,352
21,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,304.000,304,304
22,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,480.000,480,480
23,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,304.000,304,304
24,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,336.000,336,336
25,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,304.000,304,304
26,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,5,364.800,304,464
27,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,336.000,336,336
28,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,400.000,400,400
29,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,480.000,480,480
30,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,544.000,544,544
31,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,4,364.000,304,496
32,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,2,392.000,368,416
33,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,352.000,352,352
34,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,1,320.000,320,320
35,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,55,413.673,304,688
36,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,4,412.000,304,576
37,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,2,480.000,368,592
38,B5_01_1_2_Chlorophyll_A_001_phosphate_plate2.tif,26,354.462,304,512
