 ,Label,Area,Mean,Min,Max
1,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,15,357.333,272,512
2,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,30,366.933,272,576
3,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,344.000,320,368
4,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,400.000,400,400
5,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,328.000,272,384
6,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,8,356.000,272,576
7,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,277.333,272,288
8,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,280.000,272,288
9,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,5,361.600,272,464
10,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,352.000,352,352
11,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,288.000,272,304
12,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,304.000,304,304
13,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,309.333,288,352
14,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,320.000,320,320
15,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,336.000,336,336
16,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,272.000,272,272
17,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,5,323.200,272,432
18,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,400.000,400,400
19,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,1,288.000,288,288
20,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,384.000,352,432
21,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,3,410.667,368,448
22,G11_01_1_1_Chlorophyll_A_001_phosphate_plate1.tif,2,392.000,336,448
