 ,Area
1,239.056
2,175.447
3,486.843
4,304.745
5,216.190
6,218.269
7,328.443
8,279.384
9,133.456
10,183.762
11,281.879
12,250.697
13,146.344
14,174.615
15,194.571
16,232.820
17,158.817
18,389.558
19,167.963
20,274.811
21,185.425
22,216.606
23,221.179
24,275.227
25,308.487
26,138.861
27,157.569
28,277.305
29,160.480
30,255.271
31,222.426
32,207.459
33,180.436
34,155.075
35,146.760
36,274.811
37,212.448
38,157.154
39,319.712
40,399.952
41,317.633
42,362.118
43,269.822
44,220.348
45,253.608
46,189.998
47,237.393
48,211.201
49,224.921
50,209.954
51,179.188
52,297.677
53,152.580
54,167.132
55,296.430
56,392.468
57,276.058
58,270.238
59,230.741
60,176.694
61,252.360
62,204.965
63,266.080
64,224.505
65,217.022
66,180.436
67,186.672
68,209.954
69,216.190
70,272.732
71,304.745
72,177.525
73,219.100
74,168.795
75,214.527
76,261.507
77,257.349
78,242.382
79,243.214
80,227.415
81,258.597
82,320.543
83,172.121
84,187.919
85,155.075
86,289.362
87,235.315
88,210.785
89,194.155
90,306.408
91,310.981
92,245.708
93,262.754
94,193.324
95,422.402
96,168.795
97,226.584
98,172.952
99,209.122
100,188.335
101,217.022
102,136.366
103,276.474
104,223.674
105,178.773
106,387.479
107,232.404
108,191.245
109,207.875
110,286.868
111,459.404
112,474.371
113,190.414
114,212.864
115,219.932
116,288.115
117,241.135
118,156.322
119,385.400
120,197.897
121,246.124
122,180.020
123,478.944
124,242.382
125,359.624
126,181.267
127,224.505
128,288.115
129,214.111
130,131.793
131,323.454
132,459.820
133,214.527
134,310.150
135,336.758
136,148.423
137,221.595
138,204.965
139,151.749
140,397.041
141,223.674
142,398.289
143,341.747
144,264.001
145,172.536
146,232.404
147,222.426
148,192.492
149,256.102
150,384.569
151,254.855
152,548.374
153,151.333
154,251.529
155,280.631
156,170.458
157,141.771
158,251.113
159,235.315
160,234.067
161,162.143
162,177.525
163,169.626
164,314.723
165,267.743
166,399.952
167,449.842
168,243.630
