 ,Area
1,164.637
2,298.509
3,171.289
4,166.300
5,243.630
6,165.884
7,329.274
8,131.377
9,196.650
10,272.732
11,215.359
12,269.822
13,386.648
14,315.554
15,216.190
16,198.729
17,134.703
18,244.045
19,161.727
20,117.657
21,212.448
22,144.681
23,139.276
24,238.641
25,165.053
26,236.146
27,236.978
28,165.469
29,187.919
30,227.831
31,115.994
32,395.794
33,150.502
34,128.467
35,132.209
36,184.593
37,217.022
38,163.390
39,152.996
40,192.077
41,186.256
42,263.170
43,197.066
44,209.122
45,177.110
46,196.234
47,188.751
48,137.613
49,204.133
50,234.483
51,198.313
52,207.875
53,145.928
54,202.470
55,267.327
56,180.436
57,125.141
58,144.681
59,157.985
60,128.883
61,129.298
62,264.833
63,375.838
64,209.538
65,242.382
66,335.095
67,139.276
68,350.477
69,102.275
70,279.800
71,110.590
72,185.425
73,288.115
74,166.300
75,251.945
76,268.990
77,132.624
78,172.121
79,126.388
80,224.921
81,142.602
82,145.928
83,222.011
84,199.144
85,253.192
86,141.771
87,145.928
88,243.630
89,314.723
90,182.099
91,130.546
92,207.044
93,222.842
94,225.752
95,112.668
96,236.562
97,251.529
98,147.176
99,446.100
100,214.111
101,210.785
102,311.397
103,159.232
104,230.741
105,205.381
106,197.897
107,692.640
108,205.796
109,217.853
110,310.150
111,272.732
112,444.437
113,126.388
114,186.672
115,165.469
116,243.214
117,147.176
118,205.381
119,379.996
120,258.181
121,198.729
122,183.762
123,221.595
124,219.516
125,433.212
126,178.773
127,355.466
128,239.888
129,161.727
130,265.249
131,542.554
132,103.938
133,156.738
134,342.994
135,175.862
136,167.963
137,125.557
138,191.245
139,272.732
140,268.990
141,198.729
142,219.932
143,250.697
144,201.639
145,336.758
146,214.111
147,254.023
148,250.697
149,322.622
150,143.850
151,116.826
152,249.866
153,374.591
154,295.183
155,206.212
156,162.974
157,280.631
158,229.494
159,222.426
160,157.154
161,229.078
162,169.210
163,243.214
164,135.119
165,281.879
166,227.000
167,156.738
168,140.108
169,125.972
170,431.964
171,172.536
172,215.359
173,212.448
174,320.543
175,221.179
176,231.157
177,139.692
178,250.697
179,277.305
180,335.926
181,183.762
182,132.209
183,269.406
184,236.978
185,272.316
186,188.335
187,270.238
188,143.018
189,128.467
190,126.388
191,357.545
192,156.738
193,504.305
194,151.333
195,254.439
196,211.617
197,239.056
198,320.959
199,314.307
200,360.455
201,174.615
202,495.990
203,171.705
204,139.276
205,275.642
206,277.305
207,386.232
208,144.265
209,394.131
210,199.144
211,259.012
212,232.404
213,162.558
214,241.551
215,305.161
216,283.957
217,219.932
218,159.232
219,271.069
220,236.562
221,323.454
222,395.794
223,250.282
224,278.968
225,227.831
226,286.036
227,216.190
228,136.782
