 ,Area
1,226.168
2,205.381
3,231.573
4,188.335
5,209.954
6,414.503
7,213.696
8,216.190
9,241.135
10,234.067
11,388.311
12,174.615
13,168.379
14,491.417
15,166.300
16,146.760
17,169.626
18,331.353
19,232.820
20,192.908
21,253.192
22,224.921
23,197.066
24,250.282
25,148.423
26,204.549
27,315.139
28,212.448
29,154.243
30,148.423
31,368.770
32,190.414
33,162.974
34,137.613
35,253.192
36,352.140
37,155.906
38,123.894
39,180.436
40,128.051
41,252.776
42,245.708
43,150.917
44,360.040
45,211.201
46,173.784
47,293.520
48,165.469
49,530.081
50,150.917
51,143.850
52,171.289
53,189.166
54,278.553
55,254.439
56,176.278
57,195.403
58,187.919
59,442.774
60,143.018
61,296.430
62,359.208
63,170.873
64,203.718
65,318.465
66,197.481
67,182.099
68,236.146
69,158.401
70,244.877
71,153.412
72,130.961
73,140.524
74,384.153
75,233.236
76,285.620
77,176.694
78,192.077
79,172.536
80,155.906
81,143.434
82,308.071
83,174.615
84,299.340
85,381.243
86,227.831
87,212.864
88,407.435
89,427.391
90,130.130
91,165.884
92,170.873
93,437.785
94,143.018
95,192.077
96,132.209
97,183.762
98,149.254
99,177.110
100,170.042
101,142.602
102,229.494
103,170.042
104,285.620
105,268.159
106,383.737
107,186.256
108,121.399
109,286.036
110,235.730
