 ,Area
1,41.159
2,50.306
3,53.632
4,30.766
5,32.429
6,38.249
7,64.026
8,30.766
9,54.048
10,58.205
11,47.396
12,38.665
13,28.271
14,49.059
15,49.890
16,45.733
17,42.407
18,41.991
19,27.855
20,42.822
21,46.148
22,121.399
23,30.766
24,30.350
25,50.722
26,39.912
27,37.418
28,49.890
29,66.520
30,28.687
31,43.238
32,32.844
33,39.496
34,43.654
35,35.339
36,44.485
37,45.733
38,32.844
39,42.407
40,40.328
41,42.822
42,44.070
43,56.126
44,39.081
45,45.317
46,57.789
47,29.934
48,51.553
49,26.192
50,48.227
51,28.687
52,27.024
53,50.722
54,37.833
55,32.844
56,43.654
57,37.002
58,44.901
59,51.137
60,50.722
61,48.227
62,46.148
63,37.833
64,32.844
65,28.271
66,49.890
67,43.238
68,31.181
69,50.722
70,56.126
71,35.339
72,25.361
73,29.103
74,32.844
75,31.597
76,25.361
77,30.350
78,39.912
79,28.271
80,34.092
81,35.755
82,31.181
83,27.855
84,45.317
85,36.586
86,33.676
87,41.575
88,42.407
89,39.496
90,39.496
91,38.249
92,38.665
93,45.733
94,31.181
95,29.934
96,37.833
97,32.844
98,40.744
99,35.755
100,27.855
101,59.868
102,35.339
103,39.496
104,28.271
105,39.912
106,32.844
107,32.844
108,32.013
109,46.148
110,29.934
111,48.227
112,40.744
113,43.238
114,32.844
115,42.822
116,48.227
117,34.092
118,50.306
119,30.766
120,45.733
121,33.676
122,25.777
123,39.081
124,32.013
125,35.339
126,69.430
127,54.879
128,34.923
129,36.586
130,39.081
131,80.240
132,25.361
133,41.159
134,41.991
135,26.192
136,35.755
137,29.103
138,26.608
139,32.013
140,37.002
141,37.833
142,36.170
143,25.361
144,41.991
145,39.912
146,28.271
147,25.361
148,31.181
149,35.339
150,34.507
151,37.418
152,51.969
153,46.980
154,39.912
155,33.260
156,69.846
157,27.440
158,44.070
159,33.260
160,26.608
161,43.238
162,66.104
163,42.407
164,39.496
165,40.744
166,32.013
167,54.048
168,41.991
169,33.260
170,32.013
171,41.159
172,35.755
173,44.070
174,29.103
175,39.912
176,38.665
177,45.733
178,44.901
179,29.103
180,43.238
181,44.485
182,27.855
183,35.755
184,36.170
185,32.844
186,54.879
187,51.137
188,29.103
189,36.170
190,47.396
191,42.407
192,45.733
193,37.002
194,39.912
195,29.518
196,29.103
197,25.777
198,30.350
199,34.092
200,35.339
201,30.766
202,33.676
203,49.059
204,29.934
205,50.722
206,35.755
207,35.755
208,44.485
209,42.407
210,48.643
211,46.564
212,25.361
213,34.092
214,29.934
215,39.081
216,38.665
217,51.969
218,37.002
219,44.070
220,43.654
221,25.361
222,25.777
223,32.429
224,29.934
225,31.597
226,37.002
227,37.418
228,41.991
229,38.665
230,35.755
231,34.092
232,28.687
233,35.755
234,29.934
235,35.755
236,31.181
237,25.777
238,35.755
239,28.271
240,38.665
241,32.844
242,39.912
243,56.126
244,41.575
245,51.553
246,27.855
247,40.744
248,28.271
249,46.148
250,33.260
251,27.024
252,32.013
253,30.350
254,30.766
255,44.070
256,32.844
257,43.238
258,33.676
259,39.081
260,39.496
261,28.271
262,35.755
263,27.440
264,37.833
265,27.024
266,42.822
267,66.520
268,27.440
269,29.103
270,26.192
271,27.855
272,25.361
273,46.564
274,34.507
275,27.440
276,36.586
277,38.665
278,25.361
279,25.777
280,29.934
281,26.608
282,25.361
283,41.159
284,34.923
285,32.844
286,34.092
287,25.777
288,61.115
289,30.766
290,29.103
291,34.092
292,27.440
293,28.687
294,27.440
295,47.396
296,31.597
297,33.676
298,56.126
299,41.991
300,29.518
301,35.339
302,38.665
303,43.654
304,27.855
305,42.822
306,28.687
307,39.912
308,32.844
309,29.518
310,27.024
311,38.665
312,32.429
313,40.328
314,63.194
315,26.608
316,34.923
317,32.844
318,26.608
319,27.024
320,40.328
321,26.608
322,36.170
323,31.181
324,27.440
325,31.597
326,33.260
327,26.608
328,44.485
329,29.518
330,39.081
331,27.024
332,25.361
333,30.766
334,40.744
335,25.777
336,32.429
337,35.339
338,39.496
339,34.507
340,32.844
341,33.676
342,41.159
343,28.687
344,49.890
345,49.474
346,25.361
