 ,Area
1,29.934
2,32.429
3,51.553
4,30.350
5,44.070
6,38.665
7,35.755
8,48.227
9,26.608
10,57.789
11,41.575
12,47.396
13,34.507
14,32.844
15,48.227
16,39.081
17,42.822
18,39.496
19,45.317
20,43.654
21,32.844
22,27.440
23,41.991
24,38.665
25,52.800
26,44.485
27,49.474
28,29.934
29,44.901
30,29.103
31,47.811
32,46.980
33,34.923
34,30.350
35,39.496
36,68.183
37,36.586
38,26.192
39,42.822
40,54.048
41,29.103
42,37.833
43,31.597
44,35.755
45,27.855
46,39.496
47,39.912
48,27.024
49,35.755
50,44.070
51,27.855
52,29.518
53,53.632
54,57.374
55,28.271
56,38.665
57,29.518
58,42.822
59,31.181
60,38.665
61,35.755
62,31.181
63,34.923
64,46.980
65,26.608
66,31.181
67,28.271
68,35.755
69,27.440
70,39.496
71,36.170
72,44.070
73,32.844
74,37.002
75,40.744
76,29.934
77,31.181
78,36.586
79,26.192
80,31.597
81,31.181
82,26.608
83,27.855
84,43.654
85,40.744
86,35.339
87,30.766
88,25.361
89,35.755
90,35.339
91,44.485
92,30.350
93,32.429
94,36.170
95,35.339
96,26.192
97,49.059
98,30.350
99,32.429
100,33.260
101,35.755
102,26.192
103,33.260
104,43.238
105,41.159
106,34.923
107,31.181
108,39.496
109,58.621
110,39.081
111,41.575
112,43.238
113,40.744
114,25.361
115,44.485
116,49.059
117,26.192
118,29.103
119,27.440
120,41.991
121,46.148
122,57.789
123,29.518
124,39.496
125,25.777
126,32.013
127,39.496
128,27.855
129,28.271
130,69.430
131,30.766
132,40.328
133,27.855
134,36.170
135,34.092
136,28.271
137,36.586
138,32.013
139,42.822
140,70.262
141,41.159
142,28.271
143,30.766
144,32.013
145,44.485
146,33.260
147,31.597
148,29.934
149,40.328
150,29.103
151,29.103
152,39.081
153,28.687
154,41.991
155,28.271
156,33.676
157,29.934
158,25.361
159,29.518
160,34.092
161,30.766
162,38.249
163,29.934
164,27.440
165,31.181
166,52.385
167,33.676
168,36.170
169,30.350
170,32.429
171,46.564
172,27.024
173,36.170
174,38.249
175,40.744
176,43.654
177,27.440
178,44.485
179,25.777
180,30.350
181,29.518
182,39.912
183,34.092
184,42.407
185,29.103
186,29.934
187,33.676
188,29.103
189,37.833
190,40.328
191,26.608
192,32.429
193,34.923
194,53.632
195,42.407
196,37.833
197,29.518
198,34.507
199,29.518
200,27.024
201,34.092
202,26.192
203,36.586
204,30.350
205,31.181
206,28.271
207,32.429
208,31.597
209,29.934
210,30.766
211,28.271
212,40.744
213,28.271
214,32.844
215,36.170
216,38.249
217,26.192
218,30.766
219,27.024
220,40.328
221,42.822
222,51.969
223,26.192
224,46.980
225,33.260
226,28.687
227,33.260
228,45.317
229,38.249
230,43.654
231,53.632
232,35.339
233,47.811
234,33.676
235,28.687
236,31.597
237,39.912
238,31.597
239,34.507
240,31.181
241,34.507
242,39.081
243,26.192
244,26.192
245,28.271
246,35.339
247,48.227
248,37.833
249,26.608
250,40.328
251,26.192
252,48.643
253,31.181
254,29.518
255,39.081
256,25.777
257,43.238
258,27.855
259,26.608
260,31.597
261,33.260
262,34.507
263,29.518
264,39.496
265,34.923
