 ,Area
1,57.789
2,28.271
3,41.991
4,32.844
5,50.306
6,29.518
7,41.575
8,27.440
9,34.507
10,28.687
11,25.361
12,35.339
13,81.487
14,26.608
15,29.103
16,39.912
17,34.923
18,25.361
19,38.665
20,26.608
21,44.070
22,27.855
23,27.855
24,29.518
25,26.192
26,28.271
27,38.665
28,32.844
29,25.777
30,26.608
31,38.665
32,26.608
33,27.440
34,27.024
35,27.440
36,30.350
37,37.418
38,30.350
39,39.912
40,38.249
41,26.608
42,48.227
43,46.980
44,36.170
45,33.260
46,34.507
47,31.597
48,30.766
49,38.249
50,28.271
51,45.733
52,34.923
53,35.339
54,33.676
55,29.103
56,28.687
57,29.518
58,35.339
59,34.507
60,35.755
61,29.934
62,42.822
63,46.980
64,26.608
65,33.676
66,41.575
67,25.777
68,46.980
69,45.317
70,35.339
71,30.766
72,38.665
73,27.024
74,32.844
75,28.687
76,42.407
77,25.777
78,46.980
79,26.608
80,29.934
81,39.081
82,45.733
83,28.271
84,30.350
85,27.024
86,37.833
87,26.192
88,29.518
89,25.361
90,31.597
91,29.518
92,37.418
93,26.192
94,51.137
95,31.597
96,25.361
97,32.844
98,29.518
99,36.170
100,29.103
101,28.687
102,35.755
103,27.855
104,38.249
105,50.722
106,27.855
107,29.103
108,31.181
109,29.518
110,48.227
111,39.081
112,45.317
113,25.777
114,38.665
115,25.361
116,32.429
117,38.249
118,40.328
119,27.440
120,27.855
121,40.328
122,30.766
123,27.440
124,29.103
125,25.777
126,27.440
127,42.407
128,26.608
129,25.777
130,31.181
131,35.755
132,25.361
133,27.440
134,27.440
135,25.361
136,44.901
137,30.766
138,45.733
139,29.518
140,34.092
141,28.271
142,34.923
143,26.608
144,61.115
145,33.676
146,39.496
147,27.440
148,31.597
149,46.564
150,33.260
151,27.855
152,29.934
153,31.597
154,34.092
155,40.744
156,39.081
157,31.597
158,34.507
159,39.496
160,27.855
161,27.855
162,27.440
163,29.934
164,32.013
165,31.181
166,36.586
167,44.070
168,32.013
169,29.934
170,32.013
171,41.575
172,32.013
173,25.361
174,32.013
175,32.429
176,30.766
177,27.855
178,29.518
179,39.912
180,35.755
181,27.855
182,41.159
183,38.665
184,27.855
185,32.844
186,37.002
187,32.013
188,37.002
189,47.396
190,25.777
191,46.148
192,37.418
193,48.227
194,26.192
195,32.429
196,43.654
197,30.350
198,28.687
199,44.901
200,43.654
201,26.608
202,31.181
203,37.002
204,46.148
205,39.496
206,30.350
207,27.855
208,56.126
209,61.531
210,39.081
211,31.181
212,35.339
213,36.170
214,31.181
215,46.148
216,25.361
217,32.844
218,27.024
219,44.901
220,25.777
221,29.518
222,41.159
223,43.654
224,26.192
225,46.148
226,25.777
227,37.833
228,40.744
229,45.317
230,29.518
231,29.103
232,28.271
233,25.361
234,25.777
235,38.249
236,37.002
237,29.934
238,32.429
239,30.350
240,27.855
241,29.518
242,27.024
243,29.518
244,48.227
245,26.192
246,34.507
247,32.013
248,49.059
249,30.350
250,56.126
251,36.170
252,43.654
253,36.170
254,41.159
255,30.766
256,29.518
257,29.518
258,25.777
259,31.597
260,35.339
261,50.306
262,32.429
263,33.676
264,34.923
265,35.339
266,28.271
267,34.092
268,34.092
269,47.396
270,26.608
271,40.328
272,42.822
273,59.868
274,51.969
275,26.192
276,29.103
277,34.092
278,37.002
279,37.002
280,40.328
281,42.407
282,27.024
283,45.317
284,30.350
285,27.855
286,35.339
287,50.722
288,56.958
289,32.429
290,29.934
291,42.822
292,45.733
293,41.159
294,35.755
295,34.092
296,39.912
297,31.181
298,34.507
299,31.597
300,46.980
301,34.092
302,40.744
303,67.767
304,29.103
305,43.654
306,32.429
307,33.676
308,47.396
309,34.092
310,28.271
311,32.844
312,26.192
313,41.991
314,28.271
315,44.070
316,36.170
317,29.518
318,52.800
319,32.429
320,31.181
321,31.597
322,49.059
323,28.271
324,27.024
325,28.271
326,39.912
327,33.676
328,25.361
329,72.756
330,30.350
331,27.024
332,63.610
333,36.586
334,41.575
335,26.608
336,41.575
337,38.249
338,32.429
339,31.597
340,43.654
341,50.722
342,32.844
343,46.564
344,43.238
345,31.181
346,34.507
347,38.665
348,50.722
349,59.037
350,28.687
351,44.485
352,26.192
353,60.700
354,61.947
355,37.833
356,26.192
357,29.934
358,39.496
359,36.170
360,41.575
361,35.339
362,28.271
363,26.192
364,29.518
365,41.575
366,33.676
367,37.833
368,45.733
369,42.407
370,29.934
371,41.991
372,41.159
373,39.912
374,59.037
375,44.070
376,45.317
377,26.608
378,32.844
379,26.608
380,42.407
381,44.485
382,29.103
383,40.744
384,43.238
385,34.923
386,25.777
387,33.676
388,32.429
389,50.722
390,33.676
391,65.689
392,29.934
393,28.687
394,31.597
395,37.002
396,33.676
397,41.991
398,29.103
399,32.429
400,29.103
401,60.284
402,38.665
403,41.991
404,32.429
405,35.755
406,29.103
407,33.260
408,42.407
409,34.092
410,32.429
411,34.923
412,34.507
413,38.665
414,31.597
415,34.923
416,37.418
417,30.350
418,34.923
419,39.496
