 ,Area
1,26.192
2,29.934
3,32.429
4,32.013
5,29.934
6,25.777
7,39.081
8,32.013
9,48.227
10,39.912
11,34.923
12,30.350
13,33.676
14,29.518
15,37.418
16,52.800
17,63.194
18,29.934
19,32.429
20,32.013
21,25.361
22,31.181
23,36.586
24,44.485
25,40.328
26,46.148
27,46.564
28,29.934
29,32.429
30,36.170
31,59.452
32,47.396
33,40.744
34,70.262
35,51.969
36,27.855
37,46.564
38,29.934
39,30.350
40,33.260
41,39.912
42,36.170
43,26.192
44,34.092
45,40.328
46,37.418
47,29.518
48,32.844
49,44.901
50,34.507
51,42.407
52,35.339
53,26.192
54,37.002
55,35.755
56,30.766
57,36.586
58,27.440
59,28.687
60,46.980
61,26.608
62,31.597
63,29.934
64,32.844
65,25.361
66,34.923
67,51.137
68,36.170
69,26.192
70,29.934
71,34.507
72,25.361
73,36.586
74,71.509
75,34.092
76,41.991
77,37.418
78,38.249
79,25.777
80,33.676
81,27.024
82,37.833
83,34.507
84,51.137
85,49.474
86,25.777
87,33.676
88,42.407
89,27.855
90,35.755
91,25.361
92,25.361
93,44.485
94,38.249
95,27.855
96,37.418
97,28.271
98,34.507
99,30.350
100,32.013
101,30.350
102,63.610
103,31.597
104,30.766
105,36.170
106,39.912
107,26.192
108,35.755
109,26.192
110,29.518
111,28.687
112,42.822
113,32.844
114,39.496
115,29.934
116,26.192
117,39.496
118,41.159
119,36.586
120,41.159
121,38.665
122,43.654
123,37.418
124,38.665
125,25.361
126,29.518
127,35.339
128,39.912
129,29.934
130,27.024
131,34.092
132,33.260
133,36.170
134,38.249
135,49.890
136,29.103
137,46.980
138,33.260
139,38.665
140,25.777
141,29.103
142,34.923
143,33.676
144,27.440
145,33.260
146,50.722
147,37.002
148,39.496
149,55.295
150,34.507
151,32.013
152,29.103
153,25.361
154,29.103
155,31.181
156,36.170
157,32.013
158,27.440
159,41.575
160,37.833
161,29.934
162,40.744
163,34.507
164,26.608
165,27.855
166,27.024
167,34.923
168,61.947
169,51.137
170,29.934
171,34.092
172,27.855
173,27.855
174,35.339
175,32.013
176,35.339
177,31.181
178,32.844
179,25.361
180,25.777
181,30.350
182,58.621
183,43.238
184,39.912
185,39.081
186,38.249
187,39.496
188,25.361
189,32.844
190,37.002
191,33.260
192,33.260
193,32.844
194,40.328
195,26.608
196,25.777
197,31.181
198,28.687
199,27.855
200,29.934
201,49.474
202,29.934
203,31.181
204,33.676
205,35.755
206,26.192
207,38.665
208,61.947
209,32.844
210,33.260
211,33.676
212,34.923
213,31.597
214,27.024
215,28.687
216,31.597
217,35.755
218,59.868
219,45.733
220,51.137
221,26.192
222,32.429
223,39.912
224,28.271
225,30.350
226,33.260
227,29.518
228,33.676
229,40.744
230,32.013
231,30.766
232,27.024
233,54.463
234,33.260
235,29.103
236,29.103
237,51.553
238,34.923
239,33.260
240,31.597
241,44.070
242,41.159
243,33.260
244,35.339
245,32.844
246,25.777
247,31.597
248,39.081
249,42.407
250,29.518
251,27.024
252,26.608
253,55.711
254,29.103
255,33.676
256,32.013
257,28.271
258,35.755
259,34.092
260,26.608
261,32.844
262,29.518
263,26.608
264,32.429
265,29.518
266,38.665
267,28.271
268,25.777
269,39.912
270,41.991
271,49.890
272,28.687
273,29.518
274,42.822
275,29.518
276,41.159
277,39.081
278,41.991
279,27.440
280,36.170
281,28.687
282,34.092
283,26.608
284,30.766
285,27.024
286,26.192
287,29.934
288,35.755
289,25.777
290,32.429
291,35.339
292,38.665
293,32.013
294,32.429
295,25.361
296,33.260
297,32.429
298,44.485
299,47.396
300,36.170
301,39.912
302,41.159
303,28.271
304,26.608
305,44.070
306,27.024
307,48.227
308,50.306
309,43.238
310,42.822
311,30.350
312,39.912
313,32.013
314,39.081
315,25.777
316,49.474
317,33.676
318,39.081
319,29.103
320,27.855
321,39.496
322,28.271
323,36.170
324,28.271
325,27.855
326,28.687
327,25.777
328,36.170
329,30.766
330,28.687
331,27.024
332,30.350
333,33.260
334,27.855
335,25.777
336,35.755
337,27.024
338,32.013
339,35.755
340,26.608
341,34.092
342,27.440
343,37.418
344,28.687
345,32.013
346,27.440
347,34.923
348,33.676
349,28.271
350,30.766
351,42.407
352,33.260
353,30.350
354,28.687
355,30.350
356,29.934
357,25.777
358,37.002
359,27.855
360,33.676
361,37.418
362,28.271
363,32.844
