 ,Area
1,33.260
2,39.496
3,26.192
4,25.361
5,49.059
6,41.159
7,51.137
8,42.822
9,51.553
10,27.440
11,27.024
12,40.328
13,36.170
14,37.002
15,29.518
16,34.923
17,33.676
18,36.586
19,29.103
20,37.002
21,37.833
22,39.081
23,34.092
24,49.890
25,48.227
26,44.901
27,25.777
28,28.271
29,33.260
30,27.440
31,41.575
32,26.192
33,26.608
34,32.844
35,29.103
36,29.518
37,35.339
38,35.339
39,32.844
40,46.980
41,29.934
42,32.429
43,37.002
44,29.103
45,39.912
46,27.440
47,27.024
48,32.429
49,31.597
50,38.665
51,34.507
52,37.418
53,36.586
54,29.934
55,25.361
56,49.890
57,35.755
58,41.575
59,34.092
60,56.958
61,43.654
62,40.328
63,36.170
64,37.418
65,27.024
66,40.744
67,34.092
68,35.755
69,32.429
70,37.418
71,38.665
72,26.192
73,37.002
74,31.181
75,27.440
76,37.002
77,29.934
78,38.665
79,25.777
80,31.181
81,33.260
82,27.024
83,30.350
84,32.429
85,39.496
86,39.496
87,36.586
88,28.271
89,33.260
90,26.192
91,27.440
92,38.249
93,31.181
94,26.608
95,33.676
96,34.092
97,34.507
98,27.855
99,26.192
100,29.934
101,32.844
102,31.181
103,39.912
104,50.306
105,35.339
106,37.418
107,28.271
108,49.890
109,37.418
110,26.608
111,25.777
112,25.361
113,53.632
114,41.991
115,27.855
116,26.192
117,42.822
118,29.934
119,25.777
120,48.643
121,33.676
122,34.923
123,30.766
124,46.980
125,44.485
126,40.328
127,34.092
128,30.350
129,30.766
130,25.777
131,25.777
132,60.700
133,25.777
134,25.361
135,28.271
136,29.518
137,27.440
138,46.564
139,27.440
140,32.013
141,27.440
142,36.170
143,35.339
144,45.317
145,30.766
146,26.608
147,33.676
148,38.665
149,26.608
150,33.676
151,27.855
152,32.844
153,32.844
154,34.923
155,44.901
156,36.170
157,49.474
158,34.092
159,29.934
160,25.777
161,38.665
162,34.092
163,54.048
164,30.766
165,31.597
166,28.271
167,25.777
168,31.181
169,33.260
170,39.496
171,35.339
172,41.159
173,30.766
174,39.912
175,29.103
176,32.844
177,32.844
178,53.216
179,32.013
180,41.575
181,34.923
182,26.608
183,38.665
184,33.260
185,30.350
186,32.013
187,38.665
188,44.070
189,29.934
190,29.103
191,28.687
192,25.361
193,28.687
194,27.024
195,39.496
196,27.024
197,31.181
198,35.339
199,47.811
200,38.249
201,32.844
202,26.192
203,31.181
204,42.407
205,41.575
206,41.991
207,34.092
208,40.328
209,27.855
210,31.597
211,37.002
212,26.192
213,37.002
214,25.361
215,35.339
216,35.339
217,29.934
218,31.181
219,27.024
220,29.518
221,43.654
222,43.654
223,30.350
224,27.855
225,36.170
226,28.687
227,45.733
228,28.687
229,32.013
230,39.081
231,37.418
232,42.822
233,39.912
234,46.564
235,51.553
236,32.844
237,36.586
238,44.070
239,46.148
240,64.026
241,57.374
242,44.485
243,59.037
244,38.249
245,31.181
246,28.687
247,41.575
248,32.013
249,56.958
250,32.013
251,34.092
252,27.440
253,35.339
254,32.013
255,26.608
256,32.844
257,32.429
258,39.081
259,34.507
260,54.463
261,27.440
262,34.923
263,50.306
264,33.260
265,31.597
266,28.271
267,46.980
268,61.947
269,38.249
270,39.496
271,49.890
272,40.744
273,61.115
274,29.518
275,37.002
276,27.855
277,32.013
278,31.181
