 ,Label,Area,Mean,Min,Max
1,D3_01_1_2_Chlorophyll_A_001.tif,26.056,17660.800,10384,26304
2,D3_01_1_2_Chlorophyll_A_001.tif,26.056,18912.000,10832,30608
3,D3_01_1_2_Chlorophyll_A_001.tif,26.056,15708.800,10672,25104
4,D3_01_1_2_Chlorophyll_A_001.tif,36.478,20354.286,10592,31824
5,D3_01_1_2_Chlorophyll_A_001.tif,28.661,18177.455,10336,25376
6,D3_01_1_2_Chlorophyll_A_001.tif,28.661,25620.364,11056,44240
7,D3_01_1_2_Chlorophyll_A_001.tif,26.056,16808.000,11168,26944
8,D3_01_1_2_Chlorophyll_A_001.tif,26.056,21518.400,11824,35472
9,D3_01_1_2_Chlorophyll_A_001.tif,36.478,20600.000,11248,35040
10,D3_01_1_2_Chlorophyll_A_001.tif,26.056,21204.800,11200,34704
11,D3_01_1_2_Chlorophyll_A_001.tif,46.900,23513.778,11136,40048
12,D3_01_1_2_Chlorophyll_A_001.tif,26.056,15884.800,10944,23088
13,D3_01_1_2_Chlorophyll_A_001.tif,28.661,17143.273,10672,25232
14,D3_01_1_2_Chlorophyll_A_001.tif,28.661,17834.182,10832,28400
15,D3_01_1_2_Chlorophyll_A_001.tif,33.873,21801.846,12576,37424
16,D3_01_1_2_Chlorophyll_A_001.tif,26.056,15748.800,10832,25904
17,D3_01_1_2_Chlorophyll_A_001.tif,26.056,19070.400,10544,37120
18,D3_01_1_2_Chlorophyll_A_001.tif,31.267,15628.000,10560,20512
19,D3_01_1_2_Chlorophyll_A_001.tif,33.873,22359.385,10368,41104
20,D3_01_1_2_Chlorophyll_A_001.tif,33.873,18137.846,10752,27392
21,D3_01_1_2_Chlorophyll_A_001.tif,44.295,18982.588,10528,29872
22,D3_01_1_2_Chlorophyll_A_001.tif,49.506,31026.526,10400,65120
23,D3_01_1_2_Chlorophyll_A_001.tif,33.873,25649.231,13520,43504
24,D3_01_1_2_Chlorophyll_A_001.tif,26.056,18411.200,10912,32688
25,D3_01_1_2_Chlorophyll_A_001.tif,28.661,16146.909,10928,25472
26,D3_01_1_2_Chlorophyll_A_001.tif,26.056,18300.800,10640,26256
27,D3_01_1_2_Chlorophyll_A_001.tif,41.689,19088.000,10544,39792
28,D3_01_1_2_Chlorophyll_A_001.tif,31.267,22118.667,11728,39408
29,D3_01_1_2_Chlorophyll_A_001.tif,26.056,18712.000,10816,33776
30,D3_01_1_2_Chlorophyll_A_001.tif,26.056,20539.200,12160,30896
31,D3_01_1_2_Chlorophyll_A_001.tif,26.056,18739.200,10688,29152
32,D3_01_1_2_Chlorophyll_A_001.tif,44.295,30833.882,11104,55440
