 ,Label,Area,Mean,Min,Max
1,E6_01_1_1_Chlorophyll_A_001.tif,39.084,19901.867,10896,29536
2,E6_01_1_1_Chlorophyll_A_001.tif,28.661,19397.818,11376,31776
3,E6_01_1_1_Chlorophyll_A_001.tif,33.873,19895.385,10800,33216
4,E6_01_1_1_Chlorophyll_A_001.tif,39.084,21993.600,10864,38944
5,E6_01_1_1_Chlorophyll_A_001.tif,54.717,19163.429,10928,27888
6,E6_01_1_1_Chlorophyll_A_001.tif,28.661,24747.636,11760,39744
7,E6_01_1_1_Chlorophyll_A_001.tif,39.084,24989.867,11792,40768
8,E6_01_1_1_Chlorophyll_A_001.tif,33.873,18121.846,11936,28480
9,E6_01_1_1_Chlorophyll_A_001.tif,26.056,18579.200,11232,29088
10,E6_01_1_1_Chlorophyll_A_001.tif,26.056,23758.400,11680,36928
11,E6_01_1_1_Chlorophyll_A_001.tif,49.506,30582.737,11504,54304
12,E6_01_1_1_Chlorophyll_A_001.tif,26.056,17987.200,11520,29488
13,E6_01_1_1_Chlorophyll_A_001.tif,54.717,17557.333,10976,29856
14,E6_01_1_1_Chlorophyll_A_001.tif,44.295,24469.647,11552,40672
15,E6_01_1_1_Chlorophyll_A_001.tif,31.267,19905.333,12256,28320
16,E6_01_1_1_Chlorophyll_A_001.tif,39.084,23441.067,11056,36224
17,E6_01_1_1_Chlorophyll_A_001.tif,41.689,25654.000,10848,44096
18,E6_01_1_1_Chlorophyll_A_001.tif,26.056,18795.200,12976,27984
19,E6_01_1_1_Chlorophyll_A_001.tif,33.873,24008.615,11568,41968
20,E6_01_1_1_Chlorophyll_A_001.tif,28.661,20033.455,10816,33024
21,E6_01_1_1_Chlorophyll_A_001.tif,28.661,16305.455,11024,23184
22,E6_01_1_1_Chlorophyll_A_001.tif,36.478,22370.286,10928,41392
23,E6_01_1_1_Chlorophyll_A_001.tif,41.689,20018.000,12896,31056
24,E6_01_1_1_Chlorophyll_A_001.tif,26.056,17097.600,12256,23824
25,E6_01_1_1_Chlorophyll_A_001.tif,41.689,18876.000,11088,38240
26,E6_01_1_1_Chlorophyll_A_001.tif,36.478,22341.714,11504,35040
27,E6_01_1_1_Chlorophyll_A_001.tif,26.056,16947.200,10992,23504
28,E6_01_1_1_Chlorophyll_A_001.tif,26.056,19128.000,11952,28912
29,E6_01_1_1_Chlorophyll_A_001.tif,33.873,23251.692,12928,39504
30,E6_01_1_1_Chlorophyll_A_001.tif,33.873,19025.231,11712,27152
31,E6_01_1_1_Chlorophyll_A_001.tif,26.056,17526.400,11360,25392
32,E6_01_1_1_Chlorophyll_A_001.tif,26.056,18836.800,11840,29376
33,E6_01_1_1_Chlorophyll_A_001.tif,49.506,20249.263,12928,29184
34,E6_01_1_1_Chlorophyll_A_001.tif,72.956,27049.714,10992,49440
35,E6_01_1_1_Chlorophyll_A_001.tif,26.056,19771.200,12208,30416
36,E6_01_1_1_Chlorophyll_A_001.tif,57.323,19397.818,11424,33744
37,E6_01_1_1_Chlorophyll_A_001.tif,39.084,21220.267,11984,34272
38,E6_01_1_1_Chlorophyll_A_001.tif,26.056,15864.000,11520,23024
39,E6_01_1_1_Chlorophyll_A_001.tif,39.084,22973.867,12144,39312
40,E6_01_1_1_Chlorophyll_A_001.tif,36.478,22745.143,12784,32784
41,E6_01_1_1_Chlorophyll_A_001.tif,33.873,17107.692,11296,22800
42,E6_01_1_1_Chlorophyll_A_001.tif,36.478,22246.857,10960,33488
43,E6_01_1_1_Chlorophyll_A_001.tif,36.478,24798.857,10832,41040
44,E6_01_1_1_Chlorophyll_A_001.tif,39.084,17485.867,12016,22176
45,E6_01_1_1_Chlorophyll_A_001.tif,26.056,21092.800,12832,30256
46,E6_01_1_1_Chlorophyll_A_001.tif,52.112,27098.400,11104,51536
47,E6_01_1_1_Chlorophyll_A_001.tif,28.661,20292.364,12736,31008
48,E6_01_1_1_Chlorophyll_A_001.tif,36.478,18835.429,10832,28208
49,E6_01_1_1_Chlorophyll_A_001.tif,67.745,20752.615,10816,33696
50,E6_01_1_1_Chlorophyll_A_001.tif,54.717,28465.524,11952,48144
51,E6_01_1_1_Chlorophyll_A_001.tif,33.873,17918.769,12624,27584
