 ,Label,Area,Mean,Min,Max
1,G4_01_1_2_Chlorophyll_A_001.tif,28.661,487.273,432,544
2,G4_01_1_2_Chlorophyll_A_001.tif,26.056,481.600,432,576
3,G4_01_1_2_Chlorophyll_A_001.tif,33.873,510.769,432,688
4,G4_01_1_2_Chlorophyll_A_001.tif,31.267,469.333,432,544
5,G4_01_1_2_Chlorophyll_A_001.tif,26.056,520.000,432,640
6,G4_01_1_2_Chlorophyll_A_001.tif,33.873,503.385,432,656
7,G4_01_1_2_Chlorophyll_A_001.tif,28.661,504.727,464,608
8,G4_01_1_2_Chlorophyll_A_001.tif,26.056,531.200,432,576
9,G4_01_1_2_Chlorophyll_A_001.tif,31.267,480.000,432,544
10,G4_01_1_2_Chlorophyll_A_001.tif,31.267,505.333,432,640
11,G4_01_1_2_Chlorophyll_A_001.tif,31.267,489.333,432,560
12,G4_01_1_2_Chlorophyll_A_001.tif,26.056,472.000,432,544
13,G4_01_1_2_Chlorophyll_A_001.tif,39.084,509.867,432,656
14,G4_01_1_2_Chlorophyll_A_001.tif,26.056,523.200,448,608
15,G4_01_1_2_Chlorophyll_A_001.tif,36.478,516.571,432,704
16,G4_01_1_2_Chlorophyll_A_001.tif,36.478,488.000,432,608
17,G4_01_1_2_Chlorophyll_A_001.tif,26.056,492.800,432,608
18,G4_01_1_2_Chlorophyll_A_001.tif,26.056,476.800,432,592
19,G4_01_1_2_Chlorophyll_A_001.tif,31.267,504.000,432,656
20,G4_01_1_2_Chlorophyll_A_001.tif,26.056,529.600,432,656
21,G4_01_1_2_Chlorophyll_A_001.tif,33.873,502.154,432,640
22,G4_01_1_2_Chlorophyll_A_001.tif,28.661,503.273,432,560
23,G4_01_1_2_Chlorophyll_A_001.tif,46.900,489.778,432,624
24,G4_01_1_2_Chlorophyll_A_001.tif,36.478,513.143,432,608
25,G4_01_1_2_Chlorophyll_A_001.tif,26.056,478.400,432,560
26,G4_01_1_2_Chlorophyll_A_001.tif,33.873,477.538,432,544
27,G4_01_1_2_Chlorophyll_A_001.tif,28.661,519.273,432,608
28,G4_01_1_2_Chlorophyll_A_001.tif,26.056,504.000,448,528
29,G4_01_1_2_Chlorophyll_A_001.tif,28.661,494.545,432,576
30,G4_01_1_2_Chlorophyll_A_001.tif,26.056,480.000,432,608
31,G4_01_1_2_Chlorophyll_A_001.tif,26.056,489.600,432,576
32,G4_01_1_2_Chlorophyll_A_001.tif,28.661,494.545,448,528
