 ,Label,Area,Mean,Min,Max
1,E3_01_1_1_Chlorophyll_A_001.tif,28.661,17101.091,11696,24896
2,E3_01_1_1_Chlorophyll_A_001.tif,31.267,20490.667,13408,30048
3,E3_01_1_1_Chlorophyll_A_001.tif,33.873,23891.692,14544,38032
4,E3_01_1_1_Chlorophyll_A_001.tif,33.873,20765.538,12672,31488
5,E3_01_1_1_Chlorophyll_A_001.tif,28.661,22981.818,16928,30496
6,E3_01_1_1_Chlorophyll_A_001.tif,28.661,17376.000,13200,23168
7,E3_01_1_1_Chlorophyll_A_001.tif,44.295,21584.941,12864,32592
8,E3_01_1_1_Chlorophyll_A_001.tif,33.873,18839.385,12224,27312
9,E3_01_1_1_Chlorophyll_A_001.tif,41.689,24456.000,15120,38320
10,E3_01_1_1_Chlorophyll_A_001.tif,31.267,19046.667,12656,24464
11,E3_01_1_1_Chlorophyll_A_001.tif,26.056,19630.400,11872,28704
12,E3_01_1_1_Chlorophyll_A_001.tif,36.478,17796.571,12224,23488
13,E3_01_1_1_Chlorophyll_A_001.tif,33.873,28849.231,16192,46864
14,E3_01_1_1_Chlorophyll_A_001.tif,36.478,19089.143,11696,27152
15,E3_01_1_1_Chlorophyll_A_001.tif,36.478,18154.286,11776,25168
16,E3_01_1_1_Chlorophyll_A_001.tif,39.084,19358.933,12512,28304
17,E3_01_1_1_Chlorophyll_A_001.tif,52.112,24413.600,12592,39472
18,E3_01_1_1_Chlorophyll_A_001.tif,44.295,24084.706,12960,37744
19,E3_01_1_1_Chlorophyll_A_001.tif,44.295,23509.647,11856,37232
20,E3_01_1_1_Chlorophyll_A_001.tif,39.084,20867.200,12128,31296
21,E3_01_1_1_Chlorophyll_A_001.tif,67.745,27987.692,11840,52912
22,E3_01_1_1_Chlorophyll_A_001.tif,41.689,22915.000,13104,33392
23,E3_01_1_1_Chlorophyll_A_001.tif,33.873,22331.077,12560,37824
24,E3_01_1_1_Chlorophyll_A_001.tif,28.661,21543.273,13456,30432
25,E3_01_1_1_Chlorophyll_A_001.tif,46.900,37627.556,13808,65520
26,E3_01_1_1_Chlorophyll_A_001.tif,26.056,18886.400,11824,26064
27,E3_01_1_1_Chlorophyll_A_001.tif,41.689,30568.000,12768,49392
28,E3_01_1_1_Chlorophyll_A_001.tif,39.084,20091.733,11680,30272
29,E3_01_1_1_Chlorophyll_A_001.tif,44.295,27856.000,15744,45648
30,E3_01_1_1_Chlorophyll_A_001.tif,36.478,24316.571,12528,40080
31,E3_01_1_1_Chlorophyll_A_001.tif,41.689,25429.000,12144,40944
32,E3_01_1_1_Chlorophyll_A_001.tif,44.295,21077.647,11952,34128
33,E3_01_1_1_Chlorophyll_A_001.tif,44.295,18732.235,11952,26176
34,E3_01_1_1_Chlorophyll_A_001.tif,54.717,30206.476,16848,45968
35,E3_01_1_1_Chlorophyll_A_001.tif,36.478,21104.000,11904,32864
36,E3_01_1_1_Chlorophyll_A_001.tif,33.873,21117.538,12736,30112
37,E3_01_1_1_Chlorophyll_A_001.tif,26.056,21499.200,12560,34416
38,E3_01_1_1_Chlorophyll_A_001.tif,31.267,17330.667,11904,24992
39,E3_01_1_1_Chlorophyll_A_001.tif,52.112,32203.200,12608,54528
40,E3_01_1_1_Chlorophyll_A_001.tif,46.900,17432.000,12112,25280
41,E3_01_1_1_Chlorophyll_A_001.tif,33.873,21908.923,13136,36304
42,E3_01_1_1_Chlorophyll_A_001.tif,39.084,22742.400,11968,33456
43,E3_01_1_1_Chlorophyll_A_001.tif,41.689,25681.000,14800,42064
44,E3_01_1_1_Chlorophyll_A_001.tif,33.873,18066.462,12352,26544
45,E3_01_1_1_Chlorophyll_A_001.tif,28.661,18410.182,12608,25920
46,E3_01_1_1_Chlorophyll_A_001.tif,78.167,30458.667,12128,49808
47,E3_01_1_1_Chlorophyll_A_001.tif,52.112,28320.000,13104,50720
48,E3_01_1_1_Chlorophyll_A_001.tif,33.873,25015.385,11808,43152
49,E3_01_1_1_Chlorophyll_A_001.tif,49.506,29195.789,14944,42240
50,E3_01_1_1_Chlorophyll_A_001.tif,119.857,29574.261,12352,49696
51,E3_01_1_1_Chlorophyll_A_001.tif,36.478,21686.857,13504,30480
52,E3_01_1_1_Chlorophyll_A_001.tif,44.295,32873.412,14320,63424
53,E3_01_1_1_Chlorophyll_A_001.tif,49.506,24223.158,12608,40256
54,E3_01_1_1_Chlorophyll_A_001.tif,41.689,20150.000,12944,30640
55,E3_01_1_1_Chlorophyll_A_001.tif,36.478,26352.000,14912,42048
