 ,Label,Area,Mean,Min,Max
1,C2_01_1_2_Chlorophyll_A_001.tif,36.478,21225.143,11776,35584
2,C2_01_1_2_Chlorophyll_A_001.tif,31.267,20972.000,11440,35184
3,C2_01_1_2_Chlorophyll_A_001.tif,28.661,16925.091,11792,24128
4,C2_01_1_2_Chlorophyll_A_001.tif,26.056,20553.600,10704,29280
5,C2_01_1_2_Chlorophyll_A_001.tif,28.661,17415.273,11568,25424
6,C2_01_1_2_Chlorophyll_A_001.tif,31.267,20777.333,10816,32656
7,C2_01_1_2_Chlorophyll_A_001.tif,46.900,17495.111,11200,25408
8,C2_01_1_2_Chlorophyll_A_001.tif,44.295,22530.824,11728,35776
9,C2_01_1_2_Chlorophyll_A_001.tif,26.056,20051.200,10688,29072
10,C2_01_1_2_Chlorophyll_A_001.tif,26.056,18060.800,10672,30640
11,C2_01_1_2_Chlorophyll_A_001.tif,39.084,18599.467,10672,27968
12,C2_01_1_2_Chlorophyll_A_001.tif,44.295,22467.765,11680,38256
13,C2_01_1_2_Chlorophyll_A_001.tif,31.267,19941.333,11664,29136
14,C2_01_1_2_Chlorophyll_A_001.tif,26.056,15499.200,11328,21376
15,C2_01_1_2_Chlorophyll_A_001.tif,46.900,23056.889,11280,43968
16,C2_01_1_2_Chlorophyll_A_001.tif,28.661,19502.545,12576,28816
17,C2_01_1_2_Chlorophyll_A_001.tif,44.295,28356.706,12992,49616
18,C2_01_1_2_Chlorophyll_A_001.tif,33.873,18448.000,10736,27136
19,C2_01_1_2_Chlorophyll_A_001.tif,28.661,20084.364,13456,28400
20,C2_01_1_2_Chlorophyll_A_001.tif,26.056,17195.200,12128,24176
21,C2_01_1_2_Chlorophyll_A_001.tif,62.534,25316.667,11312,44848
22,C2_01_1_2_Chlorophyll_A_001.tif,33.873,24676.923,10912,42400
23,C2_01_1_2_Chlorophyll_A_001.tif,28.661,18170.182,11584,26400
24,C2_01_1_2_Chlorophyll_A_001.tif,39.084,20963.200,10672,36448
25,C2_01_1_2_Chlorophyll_A_001.tif,59.928,24216.348,10512,44880
26,C2_01_1_2_Chlorophyll_A_001.tif,26.056,17089.600,10496,26016
27,C2_01_1_2_Chlorophyll_A_001.tif,33.873,17220.923,11072,28928
28,C2_01_1_2_Chlorophyll_A_001.tif,70.351,20991.407,10672,35344
29,C2_01_1_2_Chlorophyll_A_001.tif,36.478,23781.714,12096,43264
30,C2_01_1_2_Chlorophyll_A_001.tif,31.267,18560.000,10496,29520
31,C2_01_1_2_Chlorophyll_A_001.tif,33.873,17118.769,11328,24176
32,C2_01_1_2_Chlorophyll_A_001.tif,28.661,18213.818,11696,26048
33,C2_01_1_2_Chlorophyll_A_001.tif,39.084,17889.067,11184,28384
34,C2_01_1_2_Chlorophyll_A_001.tif,41.689,31237.000,13120,53216
35,C2_01_1_2_Chlorophyll_A_001.tif,33.873,24820.923,10512,43904
36,C2_01_1_2_Chlorophyll_A_001.tif,44.295,22605.176,10544,39616
37,C2_01_1_2_Chlorophyll_A_001.tif,36.478,21002.429,11090,33040
38,C2_01_1_2_Chlorophyll_A_001.tif,28.661,20123.636,13072,31536
39,C2_01_1_2_Chlorophyll_A_001.tif,28.661,18824.727,10848,31008
40,C2_01_1_2_Chlorophyll_A_001.tif,36.478,18244.571,12000,25712
41,C2_01_1_2_Chlorophyll_A_001.tif,41.689,21081.000,10640,38832
42,C2_01_1_2_Chlorophyll_A_001.tif,28.661,16696.727,10496,23568
43,C2_01_1_2_Chlorophyll_A_001.tif,39.084,20480.000,11280,34592
44,C2_01_1_2_Chlorophyll_A_001.tif,26.056,19371.200,11728,29760
45,C2_01_1_2_Chlorophyll_A_001.tif,44.295,23081.412,10976,40192
46,C2_01_1_2_Chlorophyll_A_001.tif,26.056,16830.400,11776,23472
47,C2_01_1_2_Chlorophyll_A_001.tif,36.478,21770.286,10912,37760
48,C2_01_1_2_Chlorophyll_A_001.tif,70.351,27758.222,10688,54688
49,C2_01_1_2_Chlorophyll_A_001.tif,36.478,20460.571,10528,33712
50,C2_01_1_2_Chlorophyll_A_001.tif,31.267,20558.667,13824,31904
51,C2_01_1_2_Chlorophyll_A_001.tif,39.084,17257.600,12176,25712
52,C2_01_1_2_Chlorophyll_A_001.tif,41.689,19686.000,10832,30976
53,C2_01_1_2_Chlorophyll_A_001.tif,31.267,20588.000,11168,32192
54,C2_01_1_2_Chlorophyll_A_001.tif,36.478,19763.429,10560,32224
55,C2_01_1_2_Chlorophyll_A_001.tif,33.873,21430.154,11472,32544
56,C2_01_1_2_Chlorophyll_A_001.tif,28.661,18114.909,10960,26128
57,C2_01_1_2_Chlorophyll_A_001.tif,57.323,25521.455,12320,39872
58,C2_01_1_2_Chlorophyll_A_001.tif,41.689,24290.000,12000,42912
59,C2_01_1_2_Chlorophyll_A_001.tif,31.267,22878.667,10576,38832
60,C2_01_1_2_Chlorophyll_A_001.tif,41.689,21627.000,12384,31376
61,C2_01_1_2_Chlorophyll_A_001.tif,44.295,18075.294,10848,33520
