 ,Area
1,113.084
2,135.119
3,190.414
4,124.725
5,141.771
6,106.432
7,158.401
8,191.661
9,98.117
10,108.511
11,114.331
12,142.187
13,113.084
14,101.027
15,151.333
16,159.232
17,96.038
18,131.793
19,122.646
20,224.089
21,115.163
22,138.861
23,155.906
24,112.668
25,181.267
26,89.802
27,117.242
28,184.593
29,141.355
30,108.095
31,106.016
32,170.458
33,102.275
34,108.927
35,117.657
36,162.558
37,238.225
38,219.100
39,104.769
40,159.648
41,104.353
42,111.837
43,194.571
44,116.826
45,220.763
46,224.921
47,114.747
48,167.547
49,190.414
50,85.229
51,140.108
52,142.187
53,143.434
54,139.692
55,124.309
56,101.443
57,127.635
58,136.782
59,114.331
60,162.143
61,103.106
62,113.916
63,162.558
64,180.851
65,189.166
66,125.141
67,162.974
68,184.593
69,149.670
70,126.804
71,231.573
72,164.221
73,295.598
74,250.697
75,113.500
76,76.082
77,98.949
78,84.397
79,86.892
80,109.342
81,181.267
82,81.487
83,172.536
84,146.760
85,185.009
86,200.807
87,85.229
88,213.280
89,155.491
90,192.492
91,143.434
92,86.476
93,125.141
94,150.086
95,78.161
96,215.774
97,121.399
98,189.998
99,81.903
100,197.897
101,180.436
102,119.736
103,96.870
104,117.242
105,159.648
106,106.016
107,220.348
108,121.815
109,86.892
110,134.703
111,242.798
112,108.927
113,171.289
114,155.491
115,136.782
116,119.736
117,164.637
118,141.771
119,162.558
120,118.073
121,161.727
122,256.102
123,149.670
124,114.747
125,119.736
126,162.974
127,217.437
128,149.254
129,125.557
