 ,Area
1,117.657
2,87.308
3,78.161
4,88.139
5,91.881
6,311.813
7,235.730
8,246.956
9,88.555
10,245.708
11,77.330
12,265.249
13,96.870
14,86.476
15,351.725
16,79.408
17,106.016
18,110.174
19,137.613
20,88.555
21,243.214
22,275.642
23,498.069
24,103.938
25,362.118
26,118.905
27,491.832
28,93.960
29,244.877
30,126.388
31,251.529
32,78.161
33,91.049
34,261.091
35,112.253
36,251.945
37,79.824
38,79.824
39,239.472
40,345.904
41,236.146
42,354.635
43,87.723
44,131.377
45,85.645
46,103.938
47,78.161
48,104.353
49,103.522
50,244.045
51,114.747
52,114.747
53,461.898
54,81.487
55,84.813
56,98.949
57,243.630
58,78.161
59,76.498
60,89.802
61,113.916
62,288.115
63,136.782
64,100.196
65,489.338
66,83.150
67,83.150
68,104.769
69,93.960
70,78.993
71,76.498
72,552.116
73,138.861
74,548.374
75,93.128
76,109.342
77,92.712
78,134.287
79,105.185
80,121.399
81,291.857
82,486.012
83,83.982
84,75.667
85,121.815
86,127.635
87,272.732
88,93.128
89,163.806
90,336.758
91,149.670
92,91.465
93,126.804
94,113.500
95,140.524
96,330.106
97,106.848
98,101.859
99,101.443
100,84.397
101,283.542
102,76.498
103,243.630
104,126.388
105,137.613
106,109.342
107,108.927
108,318.465
109,213.696
110,85.229
111,78.993
112,102.275
113,302.250
114,319.296
115,231.157
116,439.448
117,108.511
118,420.323
119,340.084
120,284.789
121,86.892
122,106.016
123,263.170
124,92.712
125,207.459
126,100.612
127,235.315
128,80.240
129,132.624
