 ,Area
1,225.337
2,87.723
3,185.425
4,113.084
5,159.232
6,130.130
7,181.267
8,197.897
9,173.784
10,155.491
11,156.322
12,95.207
13,219.932
14,173.368
15,162.558
16,141.355
17,158.401
18,185.009
19,147.176
20,116.826
21,154.659
22,148.839
23,161.727
24,213.280
25,232.820
26,190.829
27,190.414
28,92.712
29,159.648
30,100.612
31,198.313
32,128.883
33,185.009
34,149.670
35,126.804
36,86.476
37,79.824
38,119.320
39,116.826
40,154.243
41,133.872
42,155.906
43,140.524
44,197.897
45,150.502
46,200.807
47,175.031
48,95.623
49,133.872
50,151.333
51,130.546
52,143.434
53,137.613
54,167.963
55,124.309
56,189.582
57,156.322
58,117.657
59,117.242
60,92.297
61,164.637
62,160.895
