 ,Area
1,42.822
2,44.485
3,32.844
4,37.002
5,45.317
6,41.159
7,42.407
8,28.687
9,22.451
10,29.934
11,13.304
12,48.643
13,47.396
14,66.936
15,24.529
16,39.081
17,51.137
18,64.441
19,54.048
20,39.081
21,23.282
22,33.676
23,10.810
24,41.159
25,37.418
26,51.137
27,38.249
28,37.002
29,46.148
30,36.586
31,12.473
32,60.284
33,27.440
34,33.676
35,45.733
36,39.912
37,32.429
38,38.665
39,26.608
40,46.148
41,27.440
42,26.608
43,33.260
44,47.396
45,31.597
46,33.260
47,30.766
48,24.114
49,33.676
50,64.857
51,29.934
52,28.271
53,26.608
54,24.945
55,26.608
56,30.350
57,28.271
58,26.608
59,46.564
60,30.350
61,33.676
62,54.879
63,59.452
64,24.114
65,34.092
66,27.440
67,39.081
68,32.013
69,36.170
70,37.002
71,30.350
72,67.767
73,33.260
74,34.923
75,33.676
76,12.473
77,19.540
78,24.114
79,38.665
80,21.203
81,29.518
82,26.608
83,34.507
84,10.810
85,45.733
86,32.429
87,22.866
88,35.755
89,22.866
90,49.474
91,46.564
92,12.888
93,42.407
94,29.934
95,42.822
96,21.203
97,23.698
98,19.125
99,25.777
100,45.317
101,31.181
102,44.485
103,37.418
104,30.766
105,31.181
106,14.967
107,34.507
108,19.125
109,55.711
110,30.350
111,32.844
112,52.800
113,24.945
114,25.361
115,46.980
116,29.518
117,21.203
118,27.855
119,32.844
120,35.755
121,46.564
122,32.429
123,22.035
124,47.811
125,51.969
126,30.350
127,33.260
128,23.698
129,17.046
130,46.564
131,19.956
132,34.092
133,36.170
134,38.665
135,44.070
136,46.148
137,42.407
138,39.496
139,44.901
140,17.046
141,22.866
142,22.035
143,29.934
144,31.597
145,29.934
146,28.687
147,32.429
148,28.687
149,21.203
150,25.361
151,26.608
152,27.024
153,23.282
154,32.013
155,44.070
156,27.024
157,25.777
158,26.608
159,28.271
160,24.529
161,56.542
162,46.980
163,45.733
164,32.013
165,27.855
166,39.081
167,28.271
168,28.271
169,28.271
170,56.958
171,32.013
172,28.271
173,14.551
174,29.934
175,29.103
176,23.698
177,45.733
178,29.103
179,54.048
180,64.441
181,19.540
182,39.496
183,31.597
184,30.350
185,34.092
186,18.293
187,14.136
188,33.676
189,22.451
190,26.608
191,41.159
192,22.451
193,37.002
194,22.451
195,22.866
196,34.507
197,29.103
198,40.328
199,17.877
200,34.092
201,22.866
202,24.114
203,34.092
204,36.586
205,29.518
206,36.586
207,41.159
208,34.092
209,27.440
210,22.866
211,23.282
212,23.282
213,29.518
214,17.046
215,24.114
216,21.203
217,44.070
218,24.945
219,20.372
220,24.114
221,14.551
222,25.361
223,26.608
224,20.372
225,26.192
226,32.429
227,27.440
228,22.451
229,20.788
230,25.361
231,16.214
232,39.081
233,37.833
234,43.238
235,37.833
236,22.035
237,45.733
238,44.485
239,34.092
240,29.934
241,27.024
242,15.799
243,35.755
244,25.361
245,17.046
246,15.799
247,31.597
248,51.969
249,34.092
250,13.720
251,21.619
252,24.945
253,26.192
254,17.877
255,47.811
256,41.991
257,28.271
258,47.811
259,21.203
260,20.788
261,31.181
262,24.114
263,27.855
264,22.866
265,31.597
266,23.282
267,35.339
268,27.440
269,15.799
270,34.507
271,36.586
272,32.429
273,37.002
274,17.046
275,35.755
276,17.877
277,34.923
278,49.474
279,19.956
280,53.216
281,39.081
282,56.126
283,17.462
284,24.529
285,23.282
286,27.855
287,20.372
288,29.103
289,18.709
290,41.159
291,22.451
292,20.372
293,32.013
294,18.709
295,39.912
296,31.597
297,37.418
298,17.462
299,40.328
300,34.092
301,32.013
302,35.755
303,32.429
304,18.293
305,28.271
306,24.529
307,27.855
308,42.407
309,67.352
310,37.418
311,27.024
312,15.799
313,12.888
314,30.350
315,24.945
