 ,Area
1,11.641
2,39.912
3,17.877
4,19.956
5,11.225
6,73.588
7,13.304
8,54.879
9,47.396
10,22.451
11,43.238
12,34.923
13,19.540
14,13.304
15,13.720
16,21.203
17,32.429
18,24.114
19,13.304
20,23.698
21,39.912
22,25.361
23,32.429
24,44.485
25,20.788
26,12.888
27,33.676
28,17.462
29,76.498
30,11.225
31,22.451
32,29.934
33,33.260
34,145.097
35,10.394
36,10.394
37,10.394
38,11.641
39,15.383
40,16.630
41,35.755
42,19.956
43,10.810
44,24.529
45,29.518
46,34.092
47,31.597
48,19.125
49,78.161
50,22.035
51,28.687
52,14.551
53,18.293
54,41.159
55,14.967
56,22.035
