 ,Area
1,46.148
2,39.081
3,16.214
4,23.698
5,24.114
6,23.282
7,32.844
8,36.586
9,22.866
10,20.788
11,17.877
12,18.293
13,19.956
14,18.709
15,32.844
16,34.092
17,35.755
18,44.901
19,29.103
20,31.597
21,22.035
22,24.529
23,39.912
24,16.214
25,35.755
26,22.035
27,36.170
28,15.383
29,19.125
30,45.733
31,19.540
32,23.698
33,27.024
34,11.641
35,24.945
36,17.462
37,18.709
38,33.676
39,18.293
40,35.339
41,21.203
42,12.473
43,31.181
44,29.103
45,23.282
46,18.709
47,32.844
48,28.687
49,21.619
50,18.709
51,30.350
52,38.249
53,16.630
54,19.540
55,22.866
56,41.991
57,45.733
58,19.956
59,39.496
60,26.608
61,13.304
62,47.396
63,50.722
64,20.372
65,37.002
66,27.440
67,22.451
68,29.103
69,21.203
70,32.844
71,39.912
72,17.877
73,39.912
74,23.282
75,23.698
76,20.372
77,26.608
78,35.755
79,29.103
80,41.159
81,14.967
82,22.035
83,24.529
84,31.181
85,17.877
86,41.991
87,21.203
88,44.901
89,40.744
90,20.372
91,21.619
92,27.855
93,41.575
94,48.643
95,17.877
96,44.901
97,25.777
98,59.037
99,46.564
100,32.013
101,18.293
102,38.249
103,32.429
104,37.833
105,46.148
106,24.114
107,42.407
108,27.855
109,17.877
110,24.529
111,55.295
112,37.002
113,35.339
114,20.372
115,23.282
116,24.114
117,35.339
118,23.698
119,24.114
120,27.440
121,24.945
122,22.035
123,27.024
124,23.698
125,34.923
126,27.855
127,44.070
128,29.934
129,38.665
130,18.293
131,22.035
132,32.844
133,17.462
134,39.081
135,21.203
136,21.619
137,17.462
138,29.934
139,37.833
140,22.451
141,24.114
142,49.890
143,23.698
144,35.339
145,37.833
146,18.709
147,21.619
148,35.339
149,29.103
150,30.766
151,24.945
152,22.866
153,23.698
154,39.912
155,28.271
156,27.024
157,18.293
158,16.630
159,21.203
160,25.361
161,36.586
162,39.081
163,38.665
164,42.822
165,46.980
166,19.956
167,30.766
168,26.608
169,42.822
170,25.361
171,28.687
172,31.597
173,21.203
174,33.260
175,22.451
176,23.282
177,47.396
178,34.507
179,32.844
180,31.181
181,23.282
182,18.293
183,32.013
184,28.687
185,26.608
186,18.709
187,18.293
188,36.586
189,48.643
190,34.092
191,31.597
192,48.643
193,44.485
194,44.901
195,41.991
196,21.203
197,56.542
198,43.654
199,26.192
200,44.901
201,30.350
202,31.181
203,20.788
204,26.608
205,19.956
206,25.361
207,28.687
208,33.260
209,47.811
210,27.024
211,31.181
212,24.529
213,27.024
214,36.170
215,42.407
216,47.811
217,39.496
218,23.698
219,22.451
220,21.203
221,19.956
222,31.597
223,34.923
224,43.238
225,34.507
226,32.013
227,27.440
228,34.092
229,19.125
230,46.564
231,34.092
232,38.665
233,37.418
234,34.092
235,32.013
236,56.958
237,48.643
238,39.912
239,27.024
240,41.159
241,39.496
242,24.114
243,42.407
244,29.518
245,45.733
246,35.755
247,49.890
248,21.619
249,30.350
250,49.059
251,56.126
252,23.282
253,28.687
254,30.350
255,10.394
256,34.507
257,51.969
258,27.024
259,29.934
260,13.304
261,24.945
262,35.755
263,27.440
264,39.081
265,35.755
266,46.980
267,37.002
268,48.643
269,42.822
270,31.597
271,42.822
272,38.665
273,49.890
274,23.282
275,46.564
276,44.070
277,51.137
278,21.203
279,39.496
280,19.956
281,33.676
282,49.890
283,27.855
284,26.192
285,23.282
286,33.260
287,20.372
288,97.286
289,56.958
290,42.407
291,28.271
