 ,Area
1,18.709
2,34.092
3,36.586
4,27.024
5,22.866
6,41.575
7,22.451
8,199.144
9,17.877
10,15.799
11,14.136
12,19.540
13,18.293
14,14.967
15,20.372
16,21.619
17,33.676
18,28.271
19,26.608
20,25.777
21,21.203
22,61.115
23,25.777
24,22.866
25,25.777
26,108.095
27,37.833
28,18.293
29,19.540
30,27.855
31,26.608
32,19.540
33,21.619
34,31.597
35,24.945
36,64.857
37,19.956
38,21.619
39,84.397
40,44.070
41,22.451
42,47.396
43,27.440
44,59.037
45,14.967
46,19.956
47,22.035
48,17.877
49,27.440
50,16.214
51,23.698
52,17.877
53,18.709
54,32.844
55,37.002
56,27.440
57,20.788
58,45.733
59,32.013
60,15.383
61,38.249
62,661.043
63,59.037
64,73.588
65,22.451
66,28.687
67,56.126
68,20.788
69,19.956
70,19.540
71,25.361
72,23.282
73,64.026
74,19.540
75,119.736
76,24.114
77,41.991
78,25.777
79,29.518
80,34.507
81,36.170
82,18.293
83,25.361
84,39.912
85,104.769
86,20.372
87,30.350
88,16.214
89,84.813
90,26.192
91,28.687
92,22.035
93,16.214
94,175.862
95,13.304
96,26.608
97,23.282
98,17.462
99,19.125
100,28.687
101,22.451
102,58.205
103,41.159
104,32.844
105,28.687
106,27.855
107,32.013
108,20.372
109,37.002
110,24.945
111,25.361
112,17.046
113,20.788
114,29.934
115,223.674
116,65.273
117,21.203
118,31.597
119,11.641
120,20.372
121,57.789
122,24.529
123,15.799
124,29.103
125,373.344
126,27.440
127,43.238
128,19.956
129,30.766
130,34.507
131,44.485
132,29.103
133,49.890
134,24.945
135,55.295
136,15.383
137,21.203
138,41.991
139,32.429
140,18.293
141,27.855
142,17.046
143,27.440
144,17.046
145,39.081
146,24.529
147,24.529
148,75.251
149,20.372
150,22.451
151,30.350
152,17.462
153,37.418
154,47.396
155,16.214
156,67.352
157,29.103
158,14.551
159,41.575
160,24.529
161,130.961
162,26.192
163,26.192
164,23.698
165,79.408
166,32.429
167,296.014
168,29.934
169,36.586
170,27.440
171,19.125
172,23.282
173,19.540
174,115.579
175,45.317
176,52.385
177,28.271
178,24.114
179,18.709
180,20.372
181,44.901
182,27.855
183,19.125
184,39.081
185,23.282
186,25.777
187,14.136
188,37.833
189,19.125
190,31.181
191,11.225
192,17.877
193,16.214
194,14.967
195,19.956
196,37.833
197,17.462
198,59.452
199,36.170
200,87.723
201,25.361
202,113.084
203,39.496
204,24.945
205,21.619
206,23.698
207,36.170
208,25.361
209,22.451
210,19.540
211,27.855
212,40.328
213,22.866
214,27.855
215,32.013
216,42.407
217,27.440
218,18.709
219,120.568
220,24.945
221,47.811
222,32.844
223,14.136
224,70.678
225,80.240
226,32.429
227,24.114
228,29.934
229,18.293
230,17.046
231,26.192
232,17.462
233,12.888
234,12.473
235,36.586
236,50.306
237,22.451
238,11.641
239,15.383
240,19.540
241,13.720
242,23.698
243,25.361
244,22.451
245,16.214
246,27.440
247,10.394
248,17.462
249,19.956
250,24.945
251,53.216
252,27.024
253,20.788
254,50.306
255,32.844
256,41.991
257,17.046
258,12.888
259,28.271
260,22.866
261,30.766
262,12.057
263,15.799
264,41.991
265,30.350
266,17.877
267,23.282
268,30.766
269,27.024
270,19.956
271,34.092
272,12.057
273,79.408
274,22.866
275,21.619
276,19.956
277,19.540
278,12.888
279,12.888
280,48.227
281,41.575
282,14.967
283,16.630
284,17.046
285,69.015
286,34.923
287,22.451
288,12.473
289,21.203
290,32.844
291,27.855
292,19.125
293,16.630
294,24.529
295,22.866
296,15.799
297,13.720
298,18.293
299,27.024
300,19.540
301,19.540
302,10.394
303,19.125
304,17.046
305,22.866
306,22.451
307,51.137
308,18.709
309,16.214
310,13.720
311,11.225
312,14.136
313,34.923
314,21.203
315,20.788
316,25.361
317,45.733
318,34.507
319,19.956
320,24.529
321,31.181
322,22.866
323,37.833
324,19.956
325,37.418
326,13.304
327,12.473
328,22.451
329,14.967
330,18.709
331,24.529
332,20.372
333,12.057
334,37.002
335,22.451
336,25.777
337,12.888
338,15.383
339,19.125
340,17.877
341,23.282
342,27.440
343,20.788
344,18.293
345,26.608
346,23.282
347,20.788
348,19.956
349,23.282
350,16.214
351,39.912
352,22.035
353,34.923
354,11.225
355,14.967
356,17.877
357,29.518
358,23.698
359,14.551
360,31.597
361,34.092
362,17.046
363,37.418
364,13.720
365,24.529
366,19.956
367,34.092
368,22.035
369,16.214
370,33.260
371,12.473
372,31.597
373,24.529
374,23.282
375,44.070
376,22.451
377,64.026
378,29.518
379,24.114
380,18.709
381,23.698
382,15.799
383,19.540
384,14.967
385,17.877
386,11.641
387,18.709
388,13.304
389,14.967
390,18.293
391,17.462
392,17.877
393,18.293
394,25.361
395,22.866
396,13.720
397,31.181
398,14.136
399,23.282
400,39.912
401,14.967
402,24.945
403,22.451
404,19.956
405,36.170
406,19.540
407,30.350
408,24.529
409,29.518
410,22.866
411,26.192
412,15.383
413,12.057
414,35.339
415,15.799
416,19.540
417,17.877
418,30.350
419,25.361
420,12.888
421,21.203
422,22.866
423,14.551
424,17.877
425,46.564
426,36.170
427,30.766
428,22.451
429,30.766
430,17.462
431,12.473
432,17.462
433,17.462
434,26.608
435,29.103
436,28.271
437,17.462
438,32.844
439,21.203
440,16.630
441,28.687
442,19.956
443,23.698
444,32.844
445,22.451
