 ,Area
1,23.698
2,44.901
3,47.811
4,49.890
5,45.317
6,31.181
7,14.551
8,10.810
9,22.451
10,19.956
11,38.665
12,31.597
13,14.967
14,46.148
15,54.879
16,44.070
17,24.114
18,46.148
19,18.709
20,19.540
21,37.418
22,57.374
23,24.114
24,31.597
25,28.687
26,53.632
27,30.766
28,16.214
29,42.407
30,32.844
31,26.608
32,29.518
33,27.440
34,23.698
35,24.945
36,35.339
37,19.540
38,39.081
39,40.744
40,22.451
41,28.687
42,30.350
43,28.687
44,41.159
45,27.024
46,27.440
47,31.181
48,40.744
49,40.744
50,27.024
51,24.945
52,32.013
53,24.529
54,36.586
55,25.777
56,28.687
57,21.203
58,41.575
59,25.361
60,29.103
61,22.866
62,33.676
63,20.372
64,50.722
65,35.339
66,17.877
67,37.418
68,37.418
69,54.463
70,36.170
71,13.304
72,60.700
73,24.529
74,33.676
75,56.126
76,25.777
77,46.564
78,25.361
79,13.720
80,27.440
81,45.733
82,18.293
83,23.698
84,23.698
85,34.507
86,50.722
87,29.934
88,26.608
89,34.507
90,51.969
91,34.923
92,31.181
93,31.597
94,49.474
95,28.271
96,34.923
97,24.945
98,24.945
99,25.777
100,41.575
101,33.260
102,29.103
103,42.407
104,24.114
105,19.956
106,22.451
107,55.295
108,24.529
109,22.451
110,19.956
111,15.383
112,38.665
113,16.630
114,52.800
115,18.709
116,16.630
117,31.181
118,28.271
119,27.440
120,30.350
121,37.833
122,22.866
123,22.451
124,33.676
125,32.013
126,33.676
127,27.855
128,29.518
129,29.934
130,35.339
131,25.361
132,23.698
133,26.608
134,21.203
135,25.361
136,26.608
137,32.013
138,23.282
139,19.956
140,20.788
141,30.350
142,20.372
143,35.755
144,28.687
145,24.114
146,21.619
147,39.081
148,29.103
149,37.833
150,20.372
151,18.709
152,30.350
153,19.956
154,23.698
155,26.192
156,19.540
157,38.249
158,26.192
159,35.339
160,40.328
161,22.451
162,57.789
163,26.608
164,14.967
165,40.744
166,23.282
167,25.777
168,39.496
169,21.619
170,31.181
171,39.912
172,22.866
173,20.372
174,21.203
175,14.136
176,37.002
177,15.799
178,24.114
179,35.339
180,48.643
181,32.844
182,38.249
183,27.855
184,19.125
185,32.013
186,43.238
187,39.496
188,28.271
189,21.203
190,19.956
191,26.192
192,55.295
193,19.540
194,26.608
195,21.619
196,21.203
197,26.192
198,20.788
199,26.192
200,51.553
201,19.540
202,39.496
203,20.372
204,37.418
205,24.529
206,27.024
207,13.720
208,29.518
209,39.496
210,35.339
211,43.238
212,22.035
213,12.473
214,27.440
215,29.934
216,23.698
217,37.418
218,47.811
219,17.877
220,32.013
221,33.676
222,12.888
223,19.956
224,39.081
225,28.687
226,29.518
