 ,Area
1,27.855
2,35.339
3,42.407
4,27.855
5,35.339
6,46.148
7,23.698
8,32.844
9,44.070
10,38.665
11,27.440
12,35.755
13,26.608
14,27.855
15,37.833
16,38.249
17,36.586
18,32.013
19,42.822
20,49.474
21,24.529
22,75.667
23,44.070
24,34.507
25,39.912
26,35.755
27,37.418
28,27.024
29,27.440
30,23.282
31,29.518
32,30.350
33,45.317
34,37.418
35,39.912
36,48.643
37,32.013
38,29.518
39,33.260
40,16.214
41,44.901
42,19.540
43,23.698
44,42.822
45,37.418
46,40.328
47,23.698
48,45.317
49,57.789
50,55.711
51,20.372
52,33.676
53,20.788
54,24.945
55,28.271
56,23.282
57,36.586
58,27.440
59,30.766
60,54.048
61,21.619
62,26.608
63,43.654
64,33.260
65,38.249
66,18.293
67,23.698
68,16.214
69,15.799
70,20.372
71,32.429
72,24.529
73,37.002
74,39.912
75,40.744
76,26.192
77,23.698
78,17.046
79,22.866
80,32.429
81,33.676
82,14.967
83,23.698
84,30.766
85,27.024
86,24.114
87,29.103
88,17.462
89,50.722
90,27.855
91,20.788
92,31.181
93,18.709
94,26.192
95,34.507
96,41.159
97,35.755
98,21.203
99,33.676
100,21.203
101,24.114
102,21.619
103,21.203
104,19.956
105,16.630
106,37.418
107,15.799
108,32.844
109,25.361
110,17.046
111,22.035
112,42.822
113,19.956
114,39.496
115,19.956
116,38.249
117,27.440
118,51.553
119,37.418
120,22.451
121,25.777
122,39.081
123,39.081
124,33.676
125,27.855
126,14.136
127,33.260
128,32.429
129,20.372
130,18.709
131,21.203
132,34.923
133,10.810
134,25.361
135,29.103
136,24.945
137,26.192
138,16.214
139,32.844
140,32.844
141,23.282
142,11.225
143,33.260
144,20.788
145,22.035
146,47.396
147,46.564
148,17.877
149,39.912
150,21.619
151,22.451
152,30.350
153,37.833
154,28.687
155,18.709
156,25.777
157,42.822
158,38.249
159,22.451
160,22.866
161,22.035
162,19.540
163,16.630
164,26.608
165,12.057
166,32.429
167,23.698
168,51.137
169,17.877
170,24.114
171,23.698
172,16.630
