 ,Area
1,59.037
2,52.385
3,29.518
4,48.227
5,32.429
6,25.361
7,29.103
8,24.114
9,33.260
10,18.293
11,25.777
12,34.092
13,22.035
14,32.013
15,32.429
16,31.597
17,30.766
18,29.934
19,28.271
20,30.350
21,24.114
22,40.744
23,52.800
24,45.317
25,26.192
26,20.788
27,38.665
28,99.364
29,38.665
30,29.934
31,34.923
32,56.126
33,66.520
34,36.170
35,25.777
36,29.518
37,48.643
38,46.148
39,32.429
40,28.271
41,26.192
42,29.934
43,36.170
44,37.833
45,32.013
46,26.608
47,56.958
48,55.295
49,29.103
50,59.452
51,27.440
52,35.755
53,28.271
54,42.407
55,32.429
56,34.092
57,52.800
58,21.203
59,58.205
60,61.947
61,57.374
62,49.890
63,39.912
64,26.608
65,36.586
66,22.866
67,51.969
68,49.474
69,12.057
70,27.855
71,20.788
72,53.632
73,37.002
74,42.822
75,20.788
76,32.429
77,22.866
78,39.081
79,30.350
80,24.945
81,16.630
82,22.451
83,20.372
84,22.451
85,27.440
86,32.013
87,26.192
88,51.969
89,23.698
90,30.350
91,30.766
92,17.877
93,24.529
94,23.282
95,29.934
96,32.844
97,54.879
98,42.822
99,37.418
100,44.070
101,16.630
102,28.271
103,31.597
104,17.462
105,39.496
106,23.698
107,21.619
108,23.698
109,16.214
110,26.608
111,27.440
112,18.709
113,26.608
114,22.035
115,29.103
116,34.507
117,31.181
118,44.901
119,23.698
120,31.597
121,28.271
122,29.518
123,37.833
124,38.665
125,53.216
126,25.361
127,41.159
128,24.945
129,61.115
130,36.170
131,29.934
132,23.698
133,40.744
134,18.709
135,29.518
136,34.092
137,22.035
138,28.271
139,15.383
140,37.833
141,41.575
142,38.249
143,29.103
144,30.350
145,22.035
146,43.238
147,22.866
148,36.586
149,32.844
150,21.203
151,24.114
152,24.114
153,21.619
154,22.035
155,46.148
156,29.934
157,35.339
158,15.383
159,39.912
160,41.991
161,17.462
162,31.597
163,26.192
164,41.575
165,21.203
166,33.676
167,23.698
168,36.170
169,19.540
170,27.024
171,24.114
172,21.619
173,18.709
174,51.969
175,61.947
176,20.788
177,29.518
178,22.866
179,13.304
180,25.361
181,24.945
182,22.035
183,19.540
184,30.350
185,25.777
186,32.429
187,42.822
188,32.844
189,32.844
190,80.240
191,27.024
192,18.709
193,20.788
194,28.687
195,31.181
196,22.035
197,29.934
198,31.597
199,12.473
200,36.586
201,33.676
202,18.709
203,43.238
204,32.429
205,95.207
206,23.282
207,26.192
208,26.192
209,21.203
210,28.687
211,29.934
212,22.035
213,27.440
214,27.024
215,17.877
216,18.293
217,29.103
218,18.709
219,26.608
220,22.451
221,32.429
222,14.967
223,26.192
224,28.271
225,28.687
226,14.967
227,39.081
228,23.282
229,19.956
230,49.890
231,19.540
232,36.170
233,16.214
234,24.114
235,17.877
236,28.687
237,17.046
238,16.630
239,18.709
240,47.396
241,25.361
242,29.103
243,27.024
244,21.203
245,21.619
246,24.529
247,25.777
248,22.035
249,24.945
250,19.956
251,47.811
252,30.766
253,54.879
254,22.035
255,21.619
256,15.799
257,49.059
258,22.451
259,12.888
260,17.877
261,28.271
262,17.877
263,29.934
264,14.136
265,25.361
266,35.339
267,17.462
268,26.192
269,40.328
270,36.586
271,18.709
272,43.238
273,44.485
274,29.103
275,53.216
276,24.945
277,17.462
278,15.383
279,15.799
280,26.192
281,21.619
282,24.114
283,24.945
284,23.698
285,32.844
286,25.777
287,17.877
288,35.755
289,19.956
290,30.350
291,15.383
292,24.529
293,20.372
294,36.586
295,24.945
296,27.855
297,31.181
298,25.361
299,34.923
300,15.383
301,17.046
302,32.013
303,36.586
304,19.125
305,23.698
306,15.799
307,14.136
308,24.529
309,32.429
310,23.698
311,15.383
312,21.619
313,26.192
314,21.619
315,16.630
316,29.518
317,24.529
318,76.914
319,11.641
320,27.855
321,27.440
322,16.630
323,21.203
324,14.967
325,15.799
326,17.877
327,41.991
328,23.698
329,28.271
330,50.722
331,26.192
332,16.214
333,15.383
334,28.271
335,25.361
336,23.282
337,36.586
338,14.967
339,28.271
340,20.372
341,42.822
342,34.507
343,34.923
344,39.081
345,32.013
346,25.777
347,45.317
348,25.361
349,37.002
350,19.540
351,36.586
352,17.046
353,34.923
354,26.608
355,23.698
356,17.462
357,17.046
358,20.372
359,20.372
360,19.956
361,30.350
362,29.518
363,22.866
364,41.575
365,19.540
366,41.991
367,24.945
368,24.114
369,23.282
