 ,Area
1,31.597
2,36.586
3,23.698
4,27.024
5,17.462
6,24.945
7,48.643
8,18.709
9,20.372
10,19.956
11,23.698
12,15.383
13,30.350
14,25.361
15,27.440
16,23.698
17,33.260
18,21.619
19,20.372
20,37.002
21,28.271
22,19.540
23,22.035
24,43.238
25,26.608
26,23.282
27,36.170
28,35.339
29,19.125
30,25.777
31,16.630
32,21.203
33,40.328
34,19.956
35,28.687
36,24.529
37,37.833
38,22.866
39,22.866
40,19.125
41,23.282
42,23.282
43,22.866
44,21.619
45,22.451
46,24.529
47,19.125
48,32.013
49,17.462
50,25.361
51,41.575
52,21.619
53,39.912
54,25.777
55,40.328
56,18.293
57,27.024
58,17.877
59,19.956
60,29.934
61,46.980
62,44.485
63,16.214
64,31.181
65,19.956
66,15.383
67,22.035
68,28.271
69,19.125
70,22.866
71,22.035
72,19.540
73,37.002
74,16.630
75,50.306
76,19.956
77,22.035
78,29.103
79,15.799
80,34.923
81,19.956
82,26.608
83,33.676
84,12.473
85,39.081
86,44.070
87,17.046
88,36.586
89,17.877
90,22.866
91,34.923
92,16.214
93,34.923
94,23.282
95,21.619
96,43.654
97,37.002
98,28.687
99,28.687
100,22.451
101,16.630
102,29.103
103,34.092
104,18.709
105,22.451
106,30.350
107,34.092
108,21.619
109,19.540
110,18.709
111,19.956
112,15.383
113,51.137
114,18.709
115,10.394
116,23.282
117,38.665
118,30.350
119,20.788
120,18.293
121,55.295
122,16.214
123,22.035
124,18.709
125,24.945
126,28.687
127,23.698
128,43.654
129,22.866
130,27.440
131,19.125
132,21.619
133,37.833
134,24.114
135,17.462
136,17.046
137,22.035
138,21.619
139,24.529
140,19.540
141,27.440
142,22.866
143,30.350
144,24.114
145,21.619
146,17.877
147,34.923
148,54.879
149,52.385
150,39.081
151,25.777
152,20.372
153,32.013
154,25.361
155,25.361
156,21.203
157,19.125
158,28.687
159,27.855
160,32.013
161,25.361
162,19.540
163,14.967
164,54.879
165,63.610
166,23.698
167,29.518
168,37.418
169,53.632
170,21.619
171,24.114
172,33.260
173,29.518
174,37.002
175,26.192
176,32.013
177,12.888
178,33.260
179,27.440
180,16.630
181,27.024
182,17.046
183,28.271
184,46.148
185,17.046
186,31.181
187,38.665
188,23.282
189,25.777
190,27.440
191,25.361
192,34.092
193,45.317
194,22.866
195,18.293
196,43.654
197,32.844
198,21.619
199,27.440
200,25.777
201,24.529
202,37.418
203,30.766
204,41.159
205,29.103
206,28.687
207,37.002
208,20.372
209,21.203
210,37.002
211,17.046
212,19.540
213,29.103
214,20.372
215,39.496
216,25.361
217,28.687
218,21.203
219,31.597
220,20.788
221,19.956
222,50.722
223,25.777
224,22.866
225,28.271
226,38.665
227,31.181
228,19.540
229,27.855
230,26.192
231,29.518
232,34.507
233,34.507
234,40.328
235,20.372
236,30.350
237,36.170
238,25.361
239,29.103
240,25.777
241,29.518
242,42.822
243,44.485
244,49.059
245,46.564
246,44.901
247,42.822
248,25.777
249,24.114
250,51.553
251,56.958
252,49.474
253,28.271
254,43.654
255,37.418
256,18.293
257,30.350
258,34.507
259,23.698
260,31.181
261,29.518
262,34.923
263,30.350
264,25.361
265,30.766
266,29.518
267,24.529
268,35.755
269,25.777
270,55.295
271,27.024
272,41.159
273,40.744
274,24.114
275,16.630
276,38.665
277,24.945
278,24.114
279,25.361
280,32.844
281,30.350
282,40.744
283,22.866
284,42.822
285,37.833
286,22.451
287,38.665
288,24.529
289,29.934
290,51.969
291,47.396
292,30.766
293,30.350
294,24.945
295,47.811
296,41.575
297,33.676
298,27.024
