 ,Area
1,39.912
2,51.553
3,39.496
4,46.148
5,44.485
6,29.934
7,59.452
8,36.586
9,35.755
10,24.945
11,24.529
12,10.394
13,31.181
14,32.429
15,16.630
16,25.777
17,44.070
18,25.361
19,34.923
20,44.901
21,22.035
22,28.687
23,39.081
24,32.013
25,27.855
26,10.810
27,25.361
28,30.350
29,44.901
30,32.844
31,45.317
32,24.114
33,46.980
34,29.103
35,41.575
36,29.103
37,49.474
38,67.352
39,22.866
40,24.945
41,22.866
42,34.923
43,25.361
44,29.103
45,32.013
46,35.755
47,54.048
48,29.518
49,40.744
50,34.092
51,30.350
52,25.361
53,26.608
54,55.295
55,28.687
56,29.103
57,28.271
58,27.855
59,33.260
60,29.518
61,24.529
62,21.203
63,24.114
64,19.125
65,37.002
66,10.394
67,27.440
68,52.385
69,31.181
70,28.271
71,26.192
72,25.361
73,39.081
74,31.181
75,17.877
76,29.934
77,30.766
78,25.777
79,23.282
80,22.451
81,31.597
82,18.709
83,17.462
84,21.619
85,50.306
86,24.114
87,37.418
88,26.192
89,25.361
90,20.372
91,38.249
92,20.372
93,44.901
94,34.923
95,19.956
96,34.923
97,40.744
98,20.788
99,21.619
100,44.901
101,24.114
102,36.170
103,24.114
104,26.192
105,23.698
106,23.282
107,32.844
108,26.192
109,16.214
110,30.766
111,32.429
112,17.046
113,24.114
114,18.293
115,28.271
116,19.956
117,51.137
118,19.125
119,15.799
120,21.619
121,28.271
122,27.440
123,26.608
124,29.103
125,19.125
126,29.934
127,21.619
128,29.934
129,21.619
130,24.529
131,27.855
132,27.024
133,41.575
134,27.024
135,23.282
136,15.383
137,49.059
138,22.035
139,30.350
140,22.866
141,23.698
142,22.866
143,32.844
144,43.238
145,24.529
146,21.619
147,22.866
148,45.733
149,40.328
150,23.282
151,46.148
152,23.282
153,36.586
154,13.720
155,25.361
156,21.619
157,21.203
158,30.350
159,32.429
160,18.293
161,20.788
162,21.619
163,20.788
164,22.451
165,30.766
166,20.372
167,39.496
168,19.956
169,22.451
170,51.137
171,30.766
172,26.192
173,20.788
174,28.271
175,15.799
176,22.866
177,19.956
178,21.619
179,27.855
180,33.260
181,39.912
182,51.553
183,32.429
184,20.788
185,44.070
186,22.451
187,40.328
188,17.877
189,51.137
190,23.698
191,24.114
192,22.866
193,49.890
194,21.619
195,29.934
196,29.103
197,11.225
198,49.890
199,62.778
200,23.698
201,48.227
202,24.114
203,25.361
204,16.214
205,16.630
206,22.451
207,41.991
208,22.866
209,29.518
210,44.901
211,38.665
212,35.339
213,16.214
214,18.293
215,34.507
216,27.440
217,15.799
218,27.855
219,26.192
220,17.877
221,20.788
222,18.293
223,49.474
224,18.293
225,16.630
226,25.777
227,23.698
228,17.046
229,22.866
230,32.429
231,46.148
232,21.619
233,48.643
234,49.474
235,23.282
236,22.451
237,25.777
238,44.901
239,22.451
240,17.877
241,17.462
242,16.214
243,15.799
244,15.799
245,37.418
246,24.114
247,39.496
248,23.282
249,14.551
250,28.271
251,24.945
252,22.451
253,26.192
254,29.103
255,14.136
256,20.788
257,17.046
258,34.507
259,25.361
260,25.361
261,33.676
262,15.799
263,41.575
264,23.282
265,17.046
266,27.440
267,32.844
268,22.451
269,27.440
270,24.529
271,27.855
272,19.956
273,32.844
274,21.203
275,24.114
276,21.619
277,46.148
278,27.024
279,20.788
280,33.676
281,19.956
282,24.529
283,22.451
284,35.755
285,16.214
286,19.956
287,40.328
288,14.136
289,26.608
290,36.586
291,29.934
292,25.777
293,20.788
294,48.643
295,36.170
296,23.282
297,36.170
298,40.744
299,21.619
300,19.540
301,19.956
302,39.081
303,34.092
304,36.586
305,18.293
306,27.855
307,32.429
308,20.372
309,27.024
310,33.260
311,25.777
312,25.777
313,17.046
314,39.081
315,23.698
316,17.462
317,17.877
318,41.159
319,25.777
320,36.586
321,14.967
322,31.597
323,25.361
324,44.070
325,23.282
326,18.709
327,25.361
328,20.788
329,39.912
330,38.665
331,30.766
332,19.540
333,21.619
334,27.024
335,19.540
336,48.227
337,20.788
338,30.350
339,28.687
340,27.440
341,32.429
342,33.260
343,24.529
344,26.608
345,21.619
346,25.777
347,24.945
348,16.630
349,22.866
350,20.372
351,32.844
352,20.788
353,37.418
354,18.709
355,20.788
356,44.901
357,23.698
358,21.203
359,14.967
360,26.608
361,29.518
362,21.203
363,18.293
364,16.630
365,22.866
366,21.619
367,11.641
368,14.967
369,33.260
370,12.473
371,29.518
372,26.608
373,30.350
374,24.945
375,51.553
376,19.540
377,28.271
378,23.698
379,23.282
380,41.575
381,18.709
382,30.766
383,26.192
384,24.945
385,18.709
386,32.429
387,21.619
388,35.339
389,55.711
390,17.462
391,32.429
392,33.676
393,32.429
394,22.035
395,23.282
396,29.934
397,21.203
398,19.956
399,31.597
400,14.967
401,16.214
