 ,Area
1,30.766
2,36.586
3,19.125
4,28.687
5,22.035
6,36.586
7,18.709
8,40.328
9,37.002
10,27.024
11,25.777
12,35.755
13,20.372
14,34.507
15,37.833
16,50.722
17,33.676
18,27.855
19,35.755
20,26.608
21,29.934
22,25.777
23,26.192
24,27.440
25,20.788
26,29.103
27,20.788
28,34.092
29,19.125
30,26.608
31,31.597
32,32.429
33,17.462
34,15.799
35,20.788
36,27.024
37,35.755
38,52.385
39,31.597
40,39.912
41,26.608
42,25.361
43,17.046
44,19.956
45,34.092
46,34.507
47,32.013
48,20.788
49,19.956
50,11.225
51,36.586
52,21.203
53,40.744
54,25.777
55,26.192
56,22.035
57,19.125
58,25.361
59,30.766
60,24.945
61,22.035
62,22.035
63,45.733
64,19.540
65,27.855
66,33.260
67,31.597
68,30.766
69,24.529
70,17.462
71,29.103
72,19.956
73,24.529
74,21.203
75,23.282
76,27.440
77,30.766
78,33.676
79,26.608
80,17.046
81,43.238
82,42.822
83,11.225
84,17.462
85,36.170
86,29.518
87,26.608
88,33.260
89,16.214
90,27.024
91,18.293
92,32.013
93,20.788
94,24.945
95,32.429
96,30.766
97,28.687
98,39.496
99,27.024
100,19.956
101,29.934
102,24.114
103,25.361
104,19.956
105,22.866
106,27.024
107,24.945
108,29.934
109,44.070
110,19.956
111,26.608
112,21.203
113,26.192
114,18.709
115,31.597
116,20.372
117,31.597
118,23.282
119,31.597
120,39.912
