 ,Area
1,19.956
2,22.866
3,10.394
4,20.372
5,12.057
6,24.529
7,15.799
8,19.540
9,14.967
10,18.293
11,24.529
12,19.956
13,11.225
14,31.181
15,20.788
16,19.125
17,17.877
18,21.203
19,20.372
20,20.372
21,29.103
22,12.473
23,13.304
24,12.473
25,15.383
26,19.125
27,51.969
28,29.103
29,10.810
30,25.777
31,17.046
32,12.888
33,22.035
34,12.888
35,26.192
36,11.225
37,50.722
38,14.551
39,26.192
40,13.304
41,14.551
42,18.293
43,17.877
44,20.788
45,14.551
46,17.462
47,15.799
48,28.271
49,35.339
50,14.967
51,19.540
52,23.698
53,20.372
54,13.720
55,13.304
56,24.529
57,11.641
58,17.046
59,34.507
60,66.936
61,26.192
62,14.551
63,22.451
64,17.877
65,12.473
66,14.967
67,19.540
68,34.923
69,29.934
70,16.630
71,11.225
72,16.630
73,31.181
74,19.125
75,25.777
76,32.013
77,16.214
78,14.136
79,10.810
80,44.485
81,14.136
82,12.888
83,27.440
84,20.372
85,11.641
86,12.057
87,18.293
88,18.709
89,18.709
90,12.057
91,14.551
92,15.383
93,19.125
94,15.799
95,26.192
96,17.462
97,27.024
98,19.956
99,16.630
100,34.923
101,14.136
102,17.046
103,10.810
104,21.619
105,21.619
106,19.540
107,18.709
108,10.810
109,12.473
110,23.698
111,32.844
112,27.024
113,46.564
114,20.788
115,12.473
116,12.057
117,17.462
118,18.709
119,16.630
120,25.361
121,19.540
122,10.394
123,16.630
124,12.057
125,13.304
126,11.225
127,57.789
128,14.551
129,27.024
130,12.888
131,24.529
132,12.057
133,24.529
134,21.619
135,18.293
136,33.260
137,12.473
138,16.214
139,17.046
140,19.125
141,22.035
142,11.641
143,12.057
144,18.709
145,19.540
146,32.013
147,32.013
148,14.551
149,14.551
150,16.214
151,21.203
152,17.877
153,39.081
154,22.866
155,17.046
156,12.057
157,11.641
158,12.473
159,12.888
160,14.551
161,18.293
162,11.225
163,12.057
164,18.293
165,12.057
166,17.462
167,30.766
168,22.866
169,37.418
170,12.057
171,12.473
172,12.888
173,29.934
174,18.709
175,10.810
176,16.214
177,15.799
178,10.810
179,12.057
180,23.282
181,11.641
182,15.383
183,20.788
184,17.462
185,13.304
186,11.641
187,19.956
188,12.473
189,11.225
190,37.418
191,14.967
192,23.698
193,24.114
194,46.980
195,33.676
196,17.877
197,12.057
198,15.383
199,25.361
200,26.192
201,30.766
202,21.203
203,12.473
204,11.641
205,14.136
206,20.372
207,16.214
208,32.844
209,11.641
210,14.967
211,17.462
212,12.057
213,17.462
214,28.687
215,14.967
