 ,Area
1,27.855
2,31.597
3,29.934
4,32.844
5,34.092
6,49.890
7,34.923
8,29.518
9,24.945
10,42.822
11,31.181
12,36.586
13,43.238
14,39.496
15,25.361
16,26.192
17,42.822
18,39.081
19,31.597
20,31.181
21,21.619
22,27.024
23,46.980
24,30.766
25,54.048
26,30.350
27,44.070
28,45.317
29,40.744
30,24.529
31,31.597
32,36.170
33,17.462
34,20.372
35,33.676
36,37.833
37,47.811
38,16.214
39,11.641
40,21.203
41,40.744
42,58.205
43,35.339
44,55.295
45,49.059
46,43.654
47,37.833
48,32.844
49,25.361
50,22.035
51,29.934
52,63.610
53,37.002
54,18.709
55,11.641
56,27.024
57,50.306
58,55.711
59,59.452
60,52.800
61,47.811
62,18.709
63,50.306
64,21.619
65,42.407
66,49.059
67,55.295
68,20.788
69,59.868
70,41.575
71,25.361
72,57.789
73,19.956
74,20.788
75,27.440
76,42.822
77,25.777
78,27.440
79,24.529
80,43.238
81,27.440
82,34.923
83,30.766
84,54.463
85,34.923
86,42.822
87,22.035
88,27.024
89,54.463
90,34.923
91,22.866
92,18.293
93,30.350
94,51.553
95,55.295
96,19.540
97,11.641
98,45.733
99,52.800
100,19.125
101,22.451
102,32.844
103,27.440
104,24.114
105,25.777
106,33.676
107,38.249
108,22.866
109,32.429
110,32.844
111,14.551
112,25.777
113,16.630
114,50.722
115,47.811
116,30.766
117,41.159
118,15.799
119,51.137
120,22.035
121,26.608
122,23.282
123,33.260
124,17.462
125,18.709
126,43.654
127,24.529
128,64.441
129,27.855
130,16.214
131,18.709
132,29.103
133,32.013
134,36.170
135,56.542
136,17.877
137,25.361
138,36.586
139,29.103
140,39.912
141,39.496
142,21.619
143,32.844
144,10.394
145,17.877
146,22.866
147,10.394
148,20.788
149,21.619
150,30.350
151,25.361
152,24.529
153,41.575
154,33.260
155,27.024
156,54.463
157,22.451
158,31.597
159,34.092
160,18.293
161,40.328
162,29.103
163,60.700
164,38.249
165,31.181
166,26.608
167,20.788
168,47.811
169,53.216
170,16.214
171,29.103
172,32.013
173,31.597
174,14.967
175,37.002
176,19.956
177,23.282
178,29.518
179,29.103
180,29.518
181,13.304
182,23.698
183,64.026
184,17.462
185,26.192
186,48.643
187,18.293
188,39.081
189,24.114
190,29.934
191,33.260
192,23.698
193,36.586
194,14.967
195,45.733
196,12.888
197,18.709
198,33.676
199,17.462
200,22.035
201,39.912
202,45.733
203,18.709
204,42.822
205,22.035
206,30.350
207,15.383
208,43.238
209,20.788
210,29.103
211,29.934
212,25.777
213,20.372
214,21.203
215,20.372
216,21.203
217,36.586
218,21.619
219,24.945
220,46.980
221,15.383
222,26.608
223,62.363
224,31.597
225,24.114
226,19.125
227,41.575
228,27.855
229,30.350
230,22.451
231,21.203
232,39.912
233,49.890
234,51.553
235,32.844
236,23.698
237,38.665
238,35.755
239,26.192
240,15.799
241,37.002
242,20.788
243,46.148
244,10.394
245,24.114
246,24.529
247,18.293
248,28.271
249,24.114
250,17.046
251,32.844
252,43.238
253,24.945
254,19.956
255,22.035
256,31.181
257,41.575
258,37.833
259,18.293
260,21.203
261,16.630
