 ,Area
1,66.520
2,55.295
3,35.755
4,37.002
5,63.610
6,46.148
7,49.059
8,34.923
9,49.890
10,31.181
11,29.934
12,46.564
13,28.271
14,34.923
15,50.722
16,23.282
17,51.969
18,21.619
19,27.440
20,35.339
21,58.205
22,35.339
23,43.238
24,72.756
25,11.225
26,27.440
27,39.912
28,21.203
29,40.328
30,34.923
31,37.833
32,32.844
33,33.260
34,39.912
35,61.115
36,27.440
37,31.181
38,32.013
39,56.126
40,19.956
41,34.923
42,32.429
43,46.148
44,35.755
45,39.496
46,51.553
47,50.306
48,49.474
49,36.586
50,48.227
51,30.350
52,28.687
53,24.945
54,33.260
55,41.991
56,38.665
57,59.868
58,32.844
59,43.654
60,24.529
61,35.339
62,33.260
63,37.002
64,26.608
65,32.013
66,20.788
67,37.833
68,29.518
69,40.744
70,44.901
71,33.260
72,61.531
73,12.473
74,27.855
75,30.350
76,24.529
77,29.934
78,18.709
79,34.507
80,34.507
81,35.339
82,41.991
83,29.103
84,40.328
85,21.619
86,34.923
87,16.214
88,27.024
89,20.372
90,29.103
91,26.608
92,38.249
93,24.114
94,37.833
95,21.619
96,24.529
97,26.608
98,28.687
99,21.203
100,22.866
101,22.035
102,29.518
103,53.216
104,47.811
105,33.260
106,31.181
107,55.295
108,28.687
109,20.788
110,29.518
111,28.271
112,22.451
113,14.967
114,32.844
115,22.451
116,33.676
117,27.440
118,36.170
119,28.687
120,37.002
121,35.755
122,36.586
123,30.766
124,27.855
125,35.339
126,24.114
127,41.575
128,35.339
129,20.788
130,19.125
131,26.608
132,32.013
133,40.744
134,34.923
135,25.777
136,24.114
137,28.271
138,44.901
139,24.114
140,11.225
141,30.350
142,43.654
143,21.619
144,32.844
145,40.744
146,13.304
147,29.103
148,29.518
149,30.350
150,29.934
151,57.374
152,67.352
153,34.507
154,27.440
155,22.866
156,13.304
157,23.282
158,36.586
159,18.709
160,33.676
161,35.755
162,31.597
163,27.855
164,25.777
165,35.755
166,29.934
167,26.608
168,55.295
169,25.361
170,47.396
171,27.855
172,17.877
173,18.293
174,24.114
175,19.540
176,40.328
177,23.282
178,16.630
179,37.833
180,37.833
181,24.114
182,31.181
183,22.866
184,45.733
185,11.641
186,17.046
187,21.619
188,57.789
189,20.788
190,14.551
191,34.092
192,57.789
193,24.114
194,29.934
195,24.945
196,27.855
197,36.586
198,24.529
199,34.092
200,16.214
201,22.451
202,34.923
203,19.540
204,31.597
205,28.271
206,34.092
207,38.665
208,27.855
209,34.923
210,15.799
211,29.518
212,27.440
213,21.203
214,15.799
215,52.800
216,27.440
217,29.518
218,28.687
219,30.766
220,20.372
221,18.709
222,30.350
223,37.833
224,20.788
225,26.608
226,24.945
227,27.440
228,27.855
229,27.855
230,20.372
231,24.529
232,44.485
233,18.709
234,31.597
235,30.766
236,17.462
237,38.665
238,28.687
239,43.654
240,44.070
241,27.024
242,47.396
243,19.540
244,15.799
245,22.451
246,21.203
247,25.777
248,26.192
249,49.474
250,25.361
251,19.540
252,27.024
253,22.035
254,23.282
255,50.306
256,66.520
257,17.877
258,24.529
259,26.608
260,31.181
261,33.676
