 ,Area
1,30.350
2,35.755
3,41.991
4,24.945
5,58.621
6,40.744
7,20.788
8,42.407
9,26.192
10,61.947
11,32.429
12,27.024
13,50.306
14,71.925
15,31.597
16,36.170
17,47.396
18,39.496
19,33.676
20,27.024
21,27.440
22,39.496
23,25.777
24,41.575
25,34.507
26,37.002
27,26.608
28,25.361
29,39.081
30,33.260
31,39.496
32,48.643
33,26.608
34,20.788
35,47.396
36,28.687
37,26.608
38,28.687
39,29.934
40,42.407
41,12.057
42,37.002
43,28.271
44,37.418
45,19.125
46,31.597
47,31.597
48,50.306
49,17.462
50,54.463
51,32.844
52,34.092
53,25.361
54,34.092
55,42.822
56,59.037
57,30.766
58,19.125
59,24.945
60,39.496
61,49.474
62,22.866
63,26.608
64,14.967
65,13.720
66,23.282
67,21.203
68,34.923
69,23.282
70,32.429
71,25.777
72,26.192
73,54.048
74,38.665
75,42.407
76,46.148
77,38.665
78,31.181
79,21.619
80,26.608
81,30.350
82,37.833
83,30.766
84,14.551
85,36.586
86,23.698
87,31.597
88,27.855
89,24.114
90,20.372
91,25.361
92,17.462
93,43.654
94,45.317
95,24.529
96,29.518
97,39.496
98,27.024
99,26.192
100,16.630
101,22.035
102,22.451
103,24.529
104,46.148
105,31.181
106,35.755
107,24.945
108,24.114
109,31.597
110,24.114
111,36.586
112,24.945
113,34.923
114,43.238
115,17.462
116,32.013
117,24.114
118,15.383
119,29.518
120,32.429
121,43.238
122,37.833
123,36.170
124,19.125
125,18.293
126,29.518
127,62.363
128,14.967
129,25.361
130,18.293
131,23.698
132,26.608
133,31.597
134,30.350
135,32.429
136,20.372
137,18.293
138,40.744
139,21.619
140,30.766
141,33.676
142,25.361
143,21.203
144,42.407
145,18.709
146,24.114
147,24.945
148,25.361
149,23.282
150,41.575
151,18.709
152,29.518
153,19.125
154,22.035
155,42.822
156,22.035
157,38.665
158,19.956
159,23.282
160,29.518
161,29.518
162,25.777
163,23.282
164,22.451
165,27.024
166,21.203
167,22.451
168,38.665
169,59.452
170,25.361
171,24.114
172,20.372
173,40.744
174,26.192
175,23.282
176,89.386
177,19.956
178,17.877
179,55.711
180,29.103
181,39.081
182,24.114
183,23.698
184,43.238
185,52.385
186,42.407
187,54.048
188,20.788
189,18.709
190,18.293
191,24.529
192,41.159
193,36.586
194,32.013
195,33.260
196,19.956
197,40.744
198,18.293
199,24.529
200,16.630
201,18.709
202,25.361
203,24.114
204,29.103
205,22.866
206,20.372
207,35.339
208,21.203
209,38.249
210,49.059
211,22.035
212,30.350
213,49.059
214,14.967
215,20.372
216,32.429
217,37.833
218,43.654
219,29.103
220,21.619
221,17.462
222,23.282
223,17.877
224,37.833
225,24.529
226,22.451
227,20.372
228,23.282
229,26.192
230,25.777
231,39.496
232,28.271
233,35.755
234,34.092
235,22.035
236,29.518
237,20.372
238,22.866
239,29.934
240,29.934
241,21.203
242,25.777
243,31.181
244,12.888
245,29.103
246,22.451
