 ,Area
1,46.980
2,24.945
3,45.317
4,25.361
5,32.429
6,27.024
7,57.374
8,64.026
9,30.350
10,54.879
11,36.586
12,29.518
13,29.934
14,39.081
15,51.137
16,27.855
17,34.092
18,25.777
19,33.676
20,49.890
21,60.700
22,34.092
23,40.328
24,32.844
25,63.610
26,29.934
27,29.103
28,31.181
29,36.170
30,87.723
31,27.440
32,46.148
33,32.429
34,25.777
35,23.282
36,34.507
37,25.361
38,24.945
39,35.755
40,26.608
41,54.879
42,37.002
43,51.137
44,48.227
45,45.733
46,19.125
47,32.844
48,51.137
49,55.711
50,56.958
51,15.799
52,20.372
53,27.024
54,40.328
55,32.013
56,48.643
57,35.339
58,25.361
59,46.148
60,19.540
61,44.485
62,28.271
63,16.214
64,33.676
65,36.586
66,22.035
67,34.507
68,51.137
69,41.575
70,46.980
71,25.777
72,37.833
73,36.586
74,19.956
75,43.654
76,46.980
77,27.024
78,43.238
79,33.676
80,43.238
81,32.844
82,39.912
83,46.148
84,25.777
85,22.866
86,26.192
87,41.159
88,27.440
89,36.586
90,31.597
91,18.709
92,37.418
93,24.529
94,53.216
95,32.844
96,27.440
97,33.676
98,35.755
99,27.024
100,29.934
101,38.249
102,36.586
103,24.529
104,28.271
105,32.013
106,20.788
107,31.181
108,32.013
109,39.496
110,21.203
111,43.654
112,37.833
113,29.518
114,27.440
115,32.844
116,14.967
117,27.024
118,41.159
119,32.844
120,27.855
121,18.709
122,40.328
123,22.035
124,22.866
125,19.956
126,35.755
127,25.361
128,27.024
129,45.317
130,49.474
131,30.350
132,16.630
133,41.575
134,17.462
135,64.026
136,26.192
137,32.013
138,76.082
139,54.463
140,41.159
141,32.013
142,35.339
143,36.586
144,39.496
145,39.496
146,35.339
147,41.575
148,35.755
149,52.800
150,53.632
151,23.698
152,45.317
153,22.035
154,20.372
155,21.619
156,44.485
157,23.282
158,22.451
159,21.203
160,29.934
161,22.035
162,48.643
163,36.586
164,33.676
165,36.586
166,37.418
167,22.866
168,23.282
169,27.855
170,19.125
171,26.608
172,33.676
173,40.744
174,23.282
175,29.103
176,37.833
177,27.855
178,39.496
179,23.698
180,54.879
181,22.451
182,28.687
183,37.833
184,20.372
185,23.282
186,31.597
187,54.879
188,26.192
189,25.777
190,43.654
191,33.676
192,34.923
193,24.114
194,28.687
195,26.192
196,31.181
197,23.282
198,35.755
199,23.698
200,24.945
201,56.958
202,29.934
203,35.755
204,59.868
205,34.092
206,33.676
207,22.866
208,47.396
209,29.934
210,17.462
211,37.002
212,29.518
213,59.452
214,15.799
215,29.518
216,34.923
217,19.125
218,35.755
219,17.462
220,23.698
221,25.361
222,34.923
223,18.709
224,33.676
225,23.698
226,43.238
227,33.676
228,41.991
229,41.991
230,31.181
231,41.575
232,19.956
233,36.170
234,14.551
235,27.440
236,35.339
237,35.339
238,20.788
239,35.755
240,47.396
241,29.934
242,33.260
243,26.608
244,28.687
245,48.227
246,29.934
247,17.877
248,25.777
249,25.361
250,44.485
251,44.070
252,24.945
253,44.070
254,35.755
255,48.227
256,41.159
257,44.901
258,26.608
259,29.103
260,24.529
261,40.744
262,21.619
263,23.282
264,33.676
265,24.114
266,58.621
267,20.788
268,14.136
269,34.092
270,21.619
271,32.844
272,54.463
273,23.282
274,47.811
275,44.901
276,37.418
277,20.788
278,23.282
279,17.877
280,27.024
281,22.451
282,46.148
283,17.462
284,39.912
285,20.372
286,34.923
287,17.046
288,27.855
289,29.518
290,41.159
291,27.024
292,26.192
293,21.203
294,30.766
295,19.956
296,22.866
297,41.159
298,18.709
299,53.216
300,19.956
301,18.293
302,23.282
303,27.855
304,24.945
305,37.833
306,33.260
307,40.744
308,31.597
309,35.339
310,19.956
311,12.888
312,19.956
313,59.868
314,18.709
315,23.282
316,50.306
317,21.619
318,41.991
319,20.788
320,45.317
321,13.304
322,20.788
323,39.912
324,25.777
325,36.170
326,22.866
327,21.619
328,50.722
329,36.586
330,15.799
331,25.361
332,40.328
333,29.934
334,25.777
335,33.676
336,20.372
337,20.788
338,19.956
339,27.024
340,31.597
341,37.002
342,30.766
343,34.923
344,45.733
345,34.507
346,29.518
347,55.711
348,41.991
349,43.238
350,32.844
351,35.339
352,19.540
353,53.632
354,49.059
355,26.608
356,19.540
357,20.372
358,30.350
359,24.529
360,22.866
361,25.361
362,43.654
363,24.114
364,34.092
365,36.586
366,29.934
367,27.440
368,22.866
369,29.518
370,28.687
371,25.361
372,27.440
373,35.339
374,38.665
375,39.912
376,30.766
377,49.474
378,29.103
379,34.092
380,33.260
381,18.709
382,37.418
383,20.788
384,46.148
385,41.575
386,42.822
387,24.945
388,47.396
389,23.698
390,24.114
391,19.125
392,41.159
393,66.520
394,46.564
395,41.159
396,22.866
397,25.361
398,39.912
399,19.540
400,17.877
401,42.822
402,36.586
403,24.945
404,51.553
405,21.619
406,46.980
407,19.956
408,31.181
409,25.361
410,28.687
411,29.518
412,31.597
413,32.013
414,37.002
415,21.619
416,26.192
417,50.306
418,39.912
419,22.035
420,19.125
421,42.822
422,40.328
