 ,Area
1,36.586
2,37.418
3,36.170
4,45.733
5,57.374
6,20.788
7,40.744
8,56.542
9,80.240
10,46.148
11,48.227
12,51.969
13,67.352
14,33.676
15,45.317
16,29.934
17,32.844
18,56.542
19,33.260
20,62.363
21,62.363
22,38.665
23,10.394
24,30.350
25,43.238
26,56.958
27,34.092
28,36.170
29,11.641
30,27.024
31,48.227
32,54.048
33,51.969
34,70.262
35,62.778
36,30.766
37,46.980
38,38.249
39,49.474
40,60.284
41,24.529
42,51.553
43,43.238
44,43.238
45,25.777
46,57.374
47,53.216
48,29.103
49,17.046
50,41.159
51,23.282
52,14.967
53,35.755
54,54.048
55,42.822
56,29.518
57,26.192
58,48.643
59,46.148
60,36.170
61,58.621
62,57.789
63,51.137
64,43.238
65,56.542
66,57.374
67,22.866
68,41.575
69,47.811
70,41.991
71,45.317
72,24.114
73,24.529
74,51.553
75,57.374
76,33.260
77,40.328
78,29.934
79,46.980
80,26.192
81,26.192
82,32.429
83,18.709
84,23.698
85,27.855
86,27.024
87,29.934
88,26.608
89,39.496
90,32.844
91,55.295
92,24.529
93,35.755
94,45.317
95,31.181
96,16.630
97,29.518
98,31.597
99,49.890
100,39.912
101,54.048
102,38.665
103,41.575
104,34.092
105,30.350
106,34.507
107,44.070
108,28.271
109,20.372
110,55.295
111,20.372
112,38.249
113,11.225
114,24.114
115,23.282
116,30.766
117,52.385
118,34.923
119,40.328
120,29.934
121,30.350
122,29.518
123,43.238
124,23.698
125,27.024
126,24.529
127,39.496
128,44.070
129,32.429
130,23.698
131,27.024
132,23.698
133,22.035
134,25.777
135,54.463
136,19.540
137,22.035
138,22.035
139,24.529
140,32.429
141,25.361
142,27.440
143,66.104
144,47.811
145,43.238
146,44.901
147,27.024
148,27.024
149,19.540
150,27.440
151,17.046
152,19.956
153,28.687
154,29.518
155,33.676
156,24.529
157,40.744
158,53.632
159,27.440
160,34.507
161,27.024
162,57.789
163,64.441
164,43.654
165,23.282
166,38.249
167,24.529
168,23.698
169,21.619
170,23.698
171,24.945
172,29.103
173,27.440
174,19.956
175,40.744
176,44.485
177,30.350
178,32.844
179,46.564
180,46.564
181,36.170
182,23.282
183,14.136
184,22.035
185,29.518
186,22.451
187,28.271
188,32.844
189,32.429
190,28.687
191,22.866
192,25.361
193,37.418
194,23.698
195,22.035
196,22.451
197,32.429
198,38.665
199,26.608
200,30.350
201,36.170
202,25.361
203,29.103
204,14.136
205,37.418
206,34.507
207,35.339
208,46.564
209,27.440
210,40.744
211,22.866
212,34.092
213,46.148
214,39.496
215,22.451
216,25.777
217,37.002
218,24.529
219,22.866
220,20.372
221,37.002
222,40.744
223,19.540
224,39.496
225,46.564
226,22.035
227,21.619
228,22.451
229,42.407
230,30.350
231,59.037
232,43.654
233,52.385
234,23.698
235,38.249
236,30.350
237,36.170
238,44.901
239,23.698
240,27.855
241,17.046
242,45.733
243,22.035
244,53.632
245,27.440
246,31.181
247,22.035
248,41.575
249,21.203
250,22.035
251,23.698
252,18.709
253,40.744
254,31.597
255,27.855
256,49.059
257,22.866
258,45.733
259,22.866
260,45.317
261,24.114
262,44.070
263,39.912
264,43.654
265,14.551
266,41.991
267,32.429
268,29.103
269,37.418
270,31.181
271,22.451
272,25.777
273,21.203
274,30.350
275,25.361
276,26.608
277,17.046
278,32.013
279,38.249
280,23.698
281,40.328
282,12.057
283,30.350
284,26.192
285,41.159
286,37.833
287,57.789
288,19.125
289,37.002
290,27.440
291,26.608
292,26.192
293,32.429
294,27.024
295,27.440
296,29.518
297,29.518
298,33.676
299,20.788
300,48.227
301,41.991
302,25.361
303,27.440
304,27.024
305,36.170
306,27.440
307,29.934
308,20.372
309,31.597
310,21.619
311,36.586
312,50.306
313,39.081
314,31.597
315,23.698
316,49.474
317,37.833
318,36.170
319,20.788
320,50.722
321,20.788
322,50.722
323,32.844
324,29.518
325,48.643
326,36.170
327,16.214
328,17.877
329,24.114
330,31.181
331,57.789
332,34.507
333,18.293
334,36.170
335,32.013
336,20.788
337,22.451
338,42.822
339,21.203
340,37.002
341,49.890
342,16.630
343,51.137
344,23.282
345,27.024
346,20.372
347,15.383
348,36.586
349,24.945
350,18.293
351,28.687
352,41.575
353,19.540
354,22.866
355,49.474
356,23.282
357,44.485
358,25.361
359,39.912
360,39.912
361,33.260
362,29.518
363,25.777
364,32.844
365,46.980
366,24.529
367,42.407
368,47.811
369,21.203
370,34.092
371,38.249
372,41.575
373,31.597
374,25.777
375,32.013
376,19.125
377,23.698
378,31.181
379,44.485
380,27.024
381,21.619
382,32.013
383,26.608
384,44.070
385,31.181
386,16.630
387,31.597
388,22.866
389,24.529
390,19.956
391,41.575
392,31.597
393,44.485
394,38.249
395,39.081
396,33.676
397,16.214
398,32.844
399,20.372
400,43.238
401,36.170
402,30.766
403,17.462
