 ,Area
1,20.372
2,24.945
3,28.687
4,24.529
5,36.586
6,29.934
7,66.520
8,52.385
9,31.181
10,22.451
11,18.293
12,27.855
13,36.586
14,49.474
15,27.024
16,43.238
17,38.665
18,14.967
19,32.844
20,44.070
21,18.293
22,39.496
23,28.271
24,32.429
25,38.665
26,28.687
27,19.956
28,53.216
29,42.407
30,42.407
31,23.282
32,34.923
33,36.586
34,21.619
35,20.372
36,20.788
37,29.103
38,29.518
39,28.271
40,55.295
41,31.181
42,21.203
43,40.744
44,22.866
45,18.709
46,24.114
47,50.306
48,27.855
49,45.733
50,21.619
51,27.855
52,12.057
53,23.698
54,21.619
55,32.429
56,24.114
57,30.350
58,48.227
59,37.833
60,21.203
61,25.361
62,32.013
63,17.046
64,41.575
65,36.586
66,46.564
67,25.777
68,34.923
69,42.407
70,32.013
71,20.372
72,27.440
73,35.755
74,37.833
75,19.956
76,32.429
77,25.361
78,22.035
79,23.282
80,52.385
81,39.496
82,23.282
83,29.518
84,22.035
85,38.249
86,41.575
87,21.203
88,19.125
89,22.035
90,29.103
91,32.429
92,35.755
93,28.271
94,33.676
95,20.372
96,14.551
97,37.833
98,24.114
99,20.788
100,34.092
101,26.608
102,34.092
103,32.844
104,26.192
105,18.709
106,19.540
107,43.654
108,19.540
109,20.372
110,26.192
111,15.799
112,38.249
113,11.641
114,31.597
115,20.372
116,18.709
117,26.192
118,29.934
119,23.282
120,48.643
121,20.372
122,17.877
123,31.597
124,39.912
125,44.485
126,35.339
127,20.788
128,22.451
129,36.586
130,22.035
131,33.260
132,24.529
133,37.418
134,46.564
135,55.295
136,19.956
137,38.665
138,66.520
139,16.214
140,23.282
141,32.429
142,33.260
143,42.822
144,24.529
145,26.192
146,30.766
147,24.529
148,14.136
149,17.877
150,19.956
151,44.901
152,28.271
153,18.709
154,37.002
155,28.687
156,17.877
157,40.744
158,24.114
159,18.709
160,32.013
161,24.529
162,34.092
163,39.912
164,18.293
165,27.440
166,25.361
167,54.879
168,27.024
169,19.956
170,29.103
171,44.070
172,21.619
173,20.788
174,22.451
175,41.159
176,15.799
177,20.788
178,18.709
179,32.844
180,23.282
181,34.923
182,46.980
183,22.451
184,27.855
185,27.855
186,29.934
187,33.676
188,30.350
189,26.608
190,21.619
191,17.877
192,21.203
193,21.203
194,14.551
195,49.890
196,23.282
197,48.227
198,30.350
199,14.551
200,22.035
201,41.159
202,16.214
203,14.551
204,22.451
205,20.372
206,36.170
207,27.855
208,27.440
209,40.328
210,47.811
211,24.114
212,13.720
213,44.901
214,22.035
215,14.967
216,21.203
217,14.136
218,14.967
219,14.551
220,37.833
221,22.035
222,35.339
223,32.013
224,20.372
225,35.339
226,25.361
227,51.969
228,19.540
229,27.440
230,21.619
231,19.125
232,26.608
233,29.103
234,35.755
235,18.709
236,28.687
237,26.608
238,23.698
239,28.271
240,39.081
241,46.980
242,33.260
243,23.282
244,37.418
245,54.879
246,27.024
247,18.709
248,33.676
249,20.788
250,54.879
251,29.518
252,46.564
253,16.214
254,23.698
255,26.192
256,42.822
257,19.956
258,17.462
259,25.777
260,37.833
261,22.035
262,20.372
263,27.440
264,22.866
265,30.766
266,24.114
267,10.394
268,41.991
269,37.418
270,19.540
271,41.991
272,46.980
273,17.462
274,46.980
275,16.630
276,26.608
277,18.293
278,21.203
279,34.507
280,23.698
281,31.181
282,20.372
283,24.114
284,19.125
285,38.249
286,21.203
287,66.104
288,21.619
289,16.630
290,29.518
291,25.777
292,36.586
293,22.866
294,24.114
295,37.833
296,43.238
297,27.024
298,39.496
299,42.407
300,23.282
301,24.529
302,23.698
303,22.866
304,25.777
305,43.238
306,18.293
307,28.271
308,30.766
309,23.282
310,21.203
311,28.271
312,22.451
313,22.035
314,43.238
315,16.214
316,17.877
317,22.451
318,22.035
319,28.271
320,19.125
321,18.709
322,22.451
323,37.002
324,18.709
325,27.440
326,19.956
327,27.024
328,24.114
329,28.271
330,22.866
331,16.630
332,19.540
333,30.350
