 ,Area
1,41.991
2,25.777
3,46.564
4,39.081
5,39.912
6,20.788
7,39.496
8,27.440
9,21.619
10,16.630
11,16.630
12,14.967
13,35.755
14,33.260
15,29.934
16,16.630
17,56.126
18,20.788
19,22.035
20,22.451
21,23.282
22,25.777
23,16.630
24,14.967
25,22.866
26,28.687
27,23.698
28,21.203
29,20.788
30,18.709
31,39.081
32,31.181
33,27.855
34,16.630
35,24.945
36,32.429
37,18.293
38,19.125
39,16.214
40,37.418
41,19.956
42,18.709
43,24.945
44,39.912
45,20.788
46,19.956
47,17.462
48,45.317
49,13.720
50,27.855
51,42.822
52,23.282
53,17.046
54,23.282
55,21.619
56,33.676
57,25.777
58,29.518
59,33.676
60,21.203
61,30.766
62,20.372
63,32.013
64,21.203
65,36.170
66,29.518
67,27.440
68,18.293
69,34.923
70,25.777
71,22.035
72,38.249
73,133.040
74,38.665
75,41.159
76,31.597
77,32.429
78,23.698
79,19.540
80,32.429
81,47.811
82,20.788
83,33.676
84,25.361
85,31.181
86,27.440
87,32.429
88,27.024
89,34.507
90,22.451
91,14.136
92,41.575
93,18.709
94,42.407
95,18.709
96,23.698
97,21.203
98,22.866
99,27.024
100,22.866
101,18.293
102,36.586
103,24.945
104,49.474
105,41.159
106,41.991
107,30.766
108,33.260
109,33.260
110,22.035
111,24.114
112,17.046
113,34.507
114,39.912
115,22.451
116,24.529
117,26.608
118,29.934
119,20.372
120,37.833
121,24.945
122,22.035
123,24.114
124,25.361
125,36.170
126,16.630
127,55.295
128,32.844
129,26.608
130,35.755
131,21.619
132,34.507
133,26.608
134,40.328
135,31.181
136,41.991
137,30.766
138,30.350
139,22.451
140,28.687
141,21.619
142,14.136
143,16.630
144,26.192
145,40.328
146,18.709
147,44.070
148,19.540
149,30.766
150,36.586
151,19.125
152,20.788
153,18.709
154,48.227
155,24.114
156,27.024
157,27.024
158,24.529
159,24.529
160,22.866
161,19.540
162,31.597
163,24.529
164,38.249
165,39.912
166,17.462
167,25.777
168,23.698
169,27.440
170,40.328
171,18.709
172,26.192
173,28.271
174,21.619
175,26.608
176,25.777
177,25.777
178,48.227
179,18.293
180,15.799
181,30.350
182,39.081
183,27.440
184,24.529
185,30.766
186,14.967
187,18.293
188,36.170
189,22.451
190,19.125
191,37.002
192,37.833
193,30.350
194,30.766
195,32.844
196,31.181
197,24.114
198,19.125
199,30.766
200,19.956
201,12.888
202,29.934
203,24.529
204,27.855
205,19.125
206,23.698
207,47.396
208,24.529
209,30.350
210,22.866
211,21.203
212,16.214
213,27.024
214,21.619
215,34.507
216,19.956
217,27.024
218,24.945
219,32.429
220,42.407
221,22.451
222,40.744
223,23.282
224,28.687
225,31.181
226,25.777
227,32.013
228,21.203
229,27.440
230,32.844
231,28.687
232,27.440
233,31.181
234,24.114
235,22.451
236,35.339
237,24.114
238,28.271
239,40.744
240,22.035
241,25.777
242,30.766
243,26.192
244,20.788
245,34.507
246,33.260
247,46.564
248,32.013
249,26.192
250,19.125
251,22.451
252,22.035
253,43.654
254,40.744
255,39.081
256,24.945
257,35.755
258,27.024
259,31.181
260,21.619
261,53.632
262,22.035
263,32.844
264,36.586
265,24.114
266,35.339
267,26.608
268,35.339
269,34.092
270,56.958
271,26.192
272,56.126
273,49.890
274,32.013
275,34.923
276,25.361
277,38.665
278,38.665
279,30.350
280,37.833
281,34.923
282,48.643
283,26.192
284,30.766
285,44.070
286,56.126
287,33.260
288,34.923
289,30.766
290,30.766
291,37.833
292,82.319
293,30.766
294,38.249
295,45.317
296,25.777
297,33.260
298,46.148
299,29.518
