 ,Area
1,17.877
2,32.429
3,21.619
4,30.350
5,21.203
6,18.709
7,33.260
8,27.855
9,26.192
10,39.912
11,50.722
12,13.304
13,31.181
14,47.396
15,23.282
16,23.698
17,24.529
18,18.709
19,24.945
20,17.046
21,22.451
22,29.518
23,24.945
24,36.170
25,22.451
26,26.608
27,17.877
28,44.485
29,26.192
30,17.877
31,23.282
32,14.967
33,39.081
34,46.148
35,21.203
36,15.799
37,18.293
38,17.046
39,22.866
40,33.260
41,35.755
42,37.418
43,14.136
44,36.586
45,29.518
46,14.967
47,17.877
48,12.888
49,23.282
50,61.115
51,32.844
52,30.350
53,27.855
54,25.777
55,26.192
56,23.282
57,32.844
58,33.676
59,28.687
60,18.293
61,22.451
62,24.114
63,28.271
64,22.451
65,22.451
66,42.822
67,41.575
68,23.698
69,23.698
70,22.866
71,24.529
72,27.024
73,14.136
74,26.192
75,27.024
76,23.282
77,29.518
78,33.260
79,29.518
80,42.822
81,33.676
82,22.451
83,15.799
84,19.540
85,29.103
86,23.282
87,19.125
88,12.888
89,20.372
90,21.619
91,33.260
92,60.284
93,42.822
94,24.945
95,19.125
96,17.046
97,31.181
98,31.597
99,48.227
100,29.103
101,30.350
102,28.687
103,22.035
104,25.361
105,13.304
106,13.304
107,30.766
108,24.529
109,21.203
110,23.282
111,21.619
112,22.866
113,29.518
114,16.630
115,16.214
116,68.183
117,27.440
118,31.597
119,44.485
120,34.507
121,19.956
122,29.103
123,29.518
124,23.698
125,15.383
126,12.057
127,22.866
128,13.720
129,27.440
130,16.214
131,27.024
132,32.013
133,20.788
134,22.035
135,19.956
136,39.081
137,25.361
138,19.125
139,19.125
140,19.956
141,27.855
142,25.361
143,55.295
144,27.024
145,17.462
146,37.418
147,17.462
148,24.114
149,19.956
150,27.440
151,17.877
152,24.529
153,13.720
154,24.529
155,19.956
156,20.372
157,27.024
158,22.035
159,10.810
160,24.945
161,36.170
162,42.407
163,19.956
164,49.890
165,64.026
166,17.877
167,43.654
168,44.070
169,34.507
170,24.529
171,45.733
172,13.304
173,12.057
174,11.225
175,19.540
176,34.507
177,11.225
178,24.529
179,23.282
180,20.372
181,64.857
182,20.372
183,59.037
184,16.630
185,35.339
186,16.214
187,25.361
188,17.046
189,10.810
190,19.956
191,20.372
192,17.877
193,17.046
194,26.608
195,29.103
196,16.630
197,26.608
198,17.877
199,41.991
200,39.081
201,16.630
202,12.888
203,16.630
204,11.641
205,17.046
206,25.777
207,40.328
208,16.630
209,28.271
210,21.203
211,28.271
212,44.901
213,25.361
214,11.641
215,19.125
216,49.474
217,30.350
218,27.855
219,23.282
220,24.529
221,31.597
222,53.632
223,34.923
224,26.192
225,26.608
226,20.788
227,20.372
228,15.799
229,33.676
230,45.733
231,10.394
232,14.136
233,26.192
234,37.833
235,13.304
236,24.114
237,13.720
238,41.159
239,29.934
240,24.529
241,15.799
242,17.046
243,17.046
244,34.923
245,23.282
246,25.361
247,36.586
248,26.192
249,13.304
250,19.956
251,10.810
252,19.125
253,21.203
254,36.170
255,22.035
256,15.383
257,23.698
258,20.788
259,65.273
260,19.956
261,11.225
262,41.159
263,49.474
264,17.462
265,18.293
266,33.676
267,16.630
268,60.284
269,15.799
270,12.057
271,18.709
272,17.462
273,25.361
274,17.462
275,33.676
276,49.474
277,16.214
278,15.799
279,35.339
280,22.451
281,15.383
282,14.967
283,20.372
284,29.934
285,15.799
286,22.035
287,15.383
288,17.877
289,29.103
290,19.540
291,20.372
292,22.035
293,30.766
294,14.551
295,26.192
296,13.720
297,25.361
298,30.766
299,17.462
300,19.540
301,12.888
302,22.451
303,22.866
304,19.956
305,22.866
306,31.597
307,12.057
308,19.125
309,25.777
310,23.282
311,15.799
312,81.071
313,13.304
314,33.676
315,26.608
316,12.888
317,26.608
318,31.181
319,20.372
320,21.619
321,22.035
322,14.551
323,22.866
324,26.192
325,17.877
326,16.214
327,28.271
328,12.888
329,41.575
330,21.203
331,23.698
332,14.136
333,29.518
334,38.665
335,12.888
336,20.788
337,20.372
338,12.473
339,11.225
340,22.451
341,22.035
342,17.877
343,14.551
344,49.059
345,35.339
346,35.339
347,20.788
348,30.766
