 ,Area
1,34.092
2,23.698
3,44.485
4,29.934
5,71.509
6,49.059
7,55.295
8,46.564
9,40.744
10,28.271
11,29.934
12,48.643
13,26.192
14,20.372
15,73.588
16,22.866
17,29.518
18,32.013
19,39.912
20,44.070
21,28.271
22,27.855
23,22.451
24,27.440
25,57.374
26,44.070
27,31.181
28,36.170
29,24.114
30,34.092
31,28.271
32,43.654
33,51.137
34,21.203
35,18.709
36,34.507
37,42.407
38,27.440
39,21.203
40,47.396
41,38.665
42,24.114
43,35.339
44,38.249
45,39.496
46,30.350
47,32.013
48,54.879
49,32.429
50,17.046
51,27.855
52,22.035
53,40.744
54,24.529
55,20.372
56,51.553
57,41.159
58,30.350
59,31.181
60,25.777
61,54.879
62,42.407
63,30.766
64,29.518
65,34.923
66,31.181
67,26.608
68,35.339
69,39.912
70,25.777
71,24.114
72,25.777
73,39.496
74,35.755
75,26.608
76,26.608
77,34.923
78,18.293
79,21.203
80,37.833
81,43.238
82,22.451
83,31.597
84,36.586
85,25.361
86,33.260
87,30.766
88,21.619
89,35.755
90,19.956
91,35.755
92,54.048
93,18.709
94,31.597
95,19.125
96,20.372
97,46.564
98,17.877
99,50.722
100,29.518
101,27.855
102,45.317
103,27.440
104,23.282
105,30.766
106,26.192
107,42.822
108,38.249
109,24.114
110,24.945
111,24.529
112,25.777
113,49.474
114,48.643
115,29.103
116,31.181
117,22.035
118,29.103
119,22.035
120,29.103
121,27.855
122,16.630
123,19.540
124,38.249
125,33.676
126,49.474
127,17.462
128,27.855
129,21.203
130,22.035
131,31.597
132,29.518
133,37.833
134,18.293
135,22.035
136,17.046
137,21.203
138,58.621
139,60.284
140,24.945
141,19.540
142,22.866
143,46.148
144,28.271
145,11.641
146,28.687
147,27.440
148,45.317
149,24.114
150,22.451
151,50.722
152,24.114
153,40.744
154,14.967
155,34.923
156,21.619
157,14.967
158,17.046
159,30.766
160,47.811
161,17.046
162,22.866
163,22.866
164,24.114
165,28.687
166,19.125
167,43.238
168,22.451
169,19.540
170,43.654
171,25.361
172,24.529
173,42.822
174,21.203
175,25.361
176,31.597
177,38.249
178,26.192
179,35.755
180,32.013
181,10.394
182,16.214
183,18.709
184,17.046
185,31.181
186,19.125
187,23.698
188,36.170
189,26.192
190,19.540
191,16.214
192,51.553
193,28.271
194,31.597
195,17.046
196,30.766
197,22.866
198,19.540
199,21.619
200,17.046
201,16.214
202,42.822
203,17.046
204,27.440
205,14.967
206,36.586
207,27.855
208,35.339
209,17.462
210,20.788
211,20.788
212,22.451
213,14.136
214,14.136
215,20.788
216,28.687
217,30.350
218,32.429
219,38.665
220,24.114
221,31.181
222,24.529
223,21.619
224,22.866
225,27.440
226,20.372
227,20.788
228,28.687
229,28.687
230,57.374
231,20.372
232,33.260
233,30.766
234,25.361
235,30.766
236,28.687
237,15.383
238,22.035
239,13.304
240,25.361
241,32.013
242,25.361
243,22.035
244,36.586
245,38.665
246,28.687
247,29.518
248,24.114
249,39.081
250,32.844
251,37.002
252,19.540
253,22.451
254,34.092
255,24.114
256,44.485
257,17.462
258,20.372
259,49.059
260,35.755
261,25.777
262,15.383
263,24.945
264,17.046
265,29.934
266,21.619
267,17.462
268,35.755
269,21.619
270,29.934
271,41.575
272,16.214
273,29.103
274,22.035
275,20.788
276,49.890
277,14.967
278,13.304
279,38.665
280,17.877
281,24.114
