 ,Area
1,36.170
2,26.608
3,34.923
4,64.857
5,91.465
6,83.566
7,37.002
8,57.789
9,28.687
10,37.002
11,31.181
12,74.004
13,41.991
14,54.048
15,54.048
16,73.172
17,51.553
18,111.837
19,51.969
20,27.855
21,44.901
22,33.260
23,35.339
24,34.507
25,56.958
26,42.407
27,42.407
28,94.375
29,71.093
30,27.024
31,71.509
32,42.407
33,48.643
34,25.777
35,57.374
36,44.070
37,29.518
38,45.317
39,58.205
40,41.159
41,59.868
42,34.092
43,41.991
44,32.844
45,55.711
46,49.059
47,37.833
48,24.114
49,61.947
50,25.777
51,36.586
52,40.744
53,40.328
54,42.407
55,30.350
56,56.542
57,27.855
58,41.991
59,65.273
60,10.810
61,39.912
62,24.114
63,57.374
64,37.002
65,31.597
66,28.271
67,24.114
68,34.507
69,26.608
70,34.923
71,25.361
72,29.103
73,54.879
74,39.496
75,28.687
76,19.956
77,42.822
78,50.306
79,51.553
80,61.531
81,45.317
82,21.203
83,31.181
84,22.451
85,36.586
86,39.912
87,30.350
88,33.676
89,35.755
90,45.733
91,25.361
92,40.744
93,46.564
94,24.529
95,63.194
96,26.192
97,30.766
98,34.923
99,28.271
100,22.035
101,32.844
102,71.509
103,34.092
104,16.630
105,25.777
106,22.866
107,28.271
108,36.170
109,23.698
110,34.507
111,44.070
112,27.440
113,30.766
114,35.755
115,23.282
116,20.788
117,39.912
118,27.024
119,18.293
120,22.866
121,24.529
122,25.777
123,34.092
124,27.024
125,24.529
126,37.002
127,26.608
128,29.934
129,26.192
130,46.980
131,44.485
132,48.643
133,25.777
134,46.980
135,44.485
136,27.855
137,27.024
138,27.440
139,21.203
140,24.529
141,48.643
142,50.306
143,28.687
144,35.339
145,30.766
146,30.350
147,24.529
148,22.866
149,36.170
150,64.441
151,32.013
152,25.777
153,14.551
154,20.372
155,19.540
156,35.339
157,47.811
158,29.103
159,24.529
160,21.619
161,18.709
162,24.114
163,46.980
164,24.529
165,34.923
166,20.372
167,20.788
168,39.912
169,32.429
170,34.507
171,37.418
172,30.350
173,19.956
174,28.687
175,58.205
176,25.777
177,52.800
178,19.540
179,32.013
180,32.844
181,26.192
182,28.687
183,12.888
184,37.002
185,20.372
186,41.991
187,30.350
188,19.956
189,51.137
190,37.002
191,47.396
192,47.811
193,28.271
194,17.046
195,28.687
196,27.024
197,19.956
198,32.844
199,27.024
200,27.024
201,26.608
202,17.462
203,22.451
204,25.361
205,25.361
206,23.282
207,50.722
208,30.350
209,28.687
210,37.002
211,21.203
212,37.002
213,38.249
214,24.945
215,46.564
216,20.788
217,43.238
218,19.956
219,36.586
220,20.372
221,14.551
222,27.855
223,24.945
224,17.877
225,27.440
226,21.619
227,31.597
228,18.709
229,25.361
230,26.192
231,39.081
232,20.372
233,40.744
234,21.619
235,23.282
236,36.170
237,17.046
238,27.855
239,23.282
240,34.507
241,30.766
242,33.260
243,23.698
244,30.766
245,21.619
246,22.866
247,23.282
248,43.238
249,26.608
250,27.024
251,25.361
252,22.035
253,19.956
254,22.866
255,38.249
256,23.698
257,28.271
258,27.024
259,29.103
260,31.597
261,42.822
262,26.608
263,21.619
264,27.024
265,20.788
266,23.282
267,28.687
268,19.125
269,39.496
270,24.945
271,25.361
272,23.282
273,25.777
274,26.192
275,19.956
276,28.271
277,27.440
278,26.608
279,17.046
280,27.024
281,17.046
282,17.462
283,23.282
284,23.282
285,30.766
286,43.654
287,19.956
288,30.766
289,19.125
290,19.956
291,22.866
292,29.934
293,29.934
294,22.866
295,26.192
296,22.035
297,24.114
298,32.429
299,17.877
300,60.284
301,29.934
302,25.361
303,13.304
304,25.777
305,24.529
306,28.687
307,18.293
308,18.709
309,10.810
310,34.092
311,26.608
312,17.046
313,35.755
314,42.407
315,29.934
316,23.698
317,20.372
318,19.540
