 ,Area
1,22.451
2,44.485
3,13.304
4,35.755
5,26.608
6,13.720
7,21.203
8,14.551
9,43.654
10,20.372
11,20.788
12,20.788
13,20.788
14,22.866
15,18.709
16,24.529
17,16.214
18,23.698
19,47.811
20,25.777
21,21.619
22,25.361
23,37.002
24,43.238
25,29.934
26,39.081
27,27.440
28,38.665
29,17.462
30,23.698
31,20.788
32,27.024
33,34.923
34,18.293
35,20.372
36,27.440
37,18.709
38,22.866
39,21.203
40,33.676
41,24.114
42,48.643
43,40.744
44,37.418
45,27.855
46,29.518
47,23.698
48,21.203
49,28.687
50,19.125
51,23.282
52,33.260
53,41.991
54,13.304
55,42.407
56,28.271
57,26.192
58,24.114
59,17.877
60,27.440
61,22.035
62,18.293
63,27.024
64,34.092
65,36.170
66,29.518
67,26.192
68,19.956
69,40.328
70,20.788
71,19.956
72,14.967
73,32.429
74,48.227
75,34.923
76,18.709
77,33.676
78,17.046
79,22.035
80,25.361
81,21.203
82,19.540
83,37.833
84,46.980
85,20.372
86,19.540
87,25.361
88,18.293
89,28.271
90,26.608
91,21.619
92,21.203
93,21.203
94,25.777
95,20.372
96,22.866
97,32.844
98,20.788
99,18.293
100,27.855
101,21.203
102,39.496
103,27.024
104,23.282
105,27.855
106,19.956
107,21.619
108,19.540
109,39.081
110,24.529
111,32.429
112,20.788
113,27.440
114,13.720
115,19.125
116,30.350
117,28.271
118,36.170
119,18.709
120,22.866
121,28.687
122,12.888
123,30.350
124,47.396
125,27.855
126,25.777
127,24.945
128,24.114
129,22.866
130,16.214
131,44.070
132,20.788
133,14.136
134,25.361
135,32.013
136,19.956
137,23.282
138,19.125
139,34.923
140,20.788
141,30.766
142,34.507
143,39.081
144,46.980
145,12.888
146,24.945
147,25.361
148,14.967
149,19.956
150,22.035
151,15.383
152,27.855
153,21.203
154,20.372
155,41.575
156,16.214
157,19.956
158,33.260
159,38.249
160,24.114
161,27.855
162,23.698
163,31.597
164,41.991
165,36.170
166,22.451
167,27.024
168,30.350
169,23.698
170,22.451
171,22.035
172,41.575
173,17.877
174,36.586
175,24.945
176,39.081
177,22.035
178,20.372
179,37.833
180,24.114
181,33.676
182,25.777
183,26.608
184,18.709
185,21.619
186,22.035
187,25.777
188,20.372
189,17.462
190,20.788
191,20.788
192,22.035
193,49.059
194,18.293
195,40.744
196,30.766
197,20.372
198,44.070
199,22.866
200,25.361
201,19.956
202,50.306
203,22.451
204,25.361
205,27.440
206,52.385
207,25.361
208,42.407
209,27.855
210,22.866
211,23.282
212,34.507
213,22.451
214,18.293
215,27.024
216,19.125
217,45.317
218,27.440
219,44.901
220,36.170
221,25.361
222,17.462
223,15.799
224,21.203
225,40.744
226,20.372
227,44.070
228,29.103
229,28.271
230,44.070
231,19.540
232,15.799
233,34.507
234,23.698
235,48.643
236,20.372
237,41.991
238,20.788
239,20.372
240,21.203
241,21.619
242,22.866
243,24.114
244,41.575
245,24.529
246,32.844
247,16.214
248,25.361
249,18.709
250,56.126
251,34.507
252,21.203
253,17.046
254,52.800
255,38.249
256,20.372
257,14.967
258,22.451
259,19.956
260,23.698
261,23.282
262,27.024
263,27.855
264,24.114
265,37.418
266,32.429
267,31.181
268,23.698
269,22.035
270,16.630
271,23.282
272,18.293
273,20.372
274,21.203
275,22.866
276,22.451
277,31.181
278,34.923
279,29.103
280,17.877
281,22.451
282,22.451
283,24.114
284,23.698
285,50.722
286,27.024
287,21.619
288,48.227
289,24.529
290,16.214
291,24.529
292,21.619
293,16.214
294,24.945
295,46.564
296,26.192
297,27.440
298,35.755
