 ,Area
1,21.203
2,19.956
3,20.788
4,26.608
5,24.114
6,14.967
7,33.676
8,19.956
9,49.474
10,33.676
11,66.104
12,24.945
13,18.293
14,24.114
15,19.540
16,26.608
17,21.203
18,16.214
19,28.687
20,30.350
21,19.540
22,19.540
23,45.317
24,19.956
25,23.282
26,18.709
27,32.013
28,29.934
29,21.619
30,22.035
31,27.855
32,27.440
33,23.282
34,20.788
35,23.282
36,30.766
37,48.643
38,42.822
39,27.855
40,25.777
41,23.282
42,18.709
43,16.214
44,30.766
45,20.788
46,11.225
47,20.372
48,18.709
49,27.855
50,24.529
51,18.293
52,22.451
53,19.125
54,35.755
55,22.035
56,21.203
57,29.518
58,27.024
59,45.733
60,22.451
61,24.529
62,44.070
63,26.608
64,21.619
65,19.956
66,49.890
67,22.035
68,23.698
69,21.619
70,33.260
71,26.608
72,32.013
73,26.608
74,26.192
75,19.956
76,24.945
77,17.877
78,22.035
79,27.855
80,21.619
81,37.833
82,23.282
83,21.203
84,41.575
85,18.293
86,17.046
87,12.057
88,21.203
89,21.619
90,25.777
91,21.203
92,39.496
93,18.293
94,29.934
95,22.866
96,19.540
97,18.709
98,24.114
99,22.035
100,22.866
101,33.260
102,39.496
103,25.361
104,27.855
105,37.418
106,21.203
107,42.407
108,21.619
109,44.070
110,19.540
111,27.855
112,27.024
113,18.709
114,29.518
115,39.496
116,20.788
117,21.619
118,24.114
119,25.777
120,19.540
121,31.181
122,34.923
123,17.462
124,32.844
125,36.170
126,20.788
127,48.227
128,32.013
129,38.249
130,22.451
131,29.103
132,26.608
133,28.687
134,34.092
135,34.092
136,30.766
137,27.024
138,23.698
139,41.575
140,20.788
141,17.046
142,13.720
143,24.945
144,39.496
145,23.282
146,24.114
147,24.945
148,37.833
149,25.361
150,25.361
151,29.103
152,30.350
153,20.372
154,19.540
155,22.451
156,18.293
157,20.788
158,22.035
159,21.203
160,24.529
161,31.597
162,22.866
163,21.619
164,22.035
165,13.304
166,18.293
167,23.282
168,29.518
169,19.956
170,20.372
171,24.529
172,32.844
173,27.024
174,57.374
175,20.372
176,24.945
177,19.540
178,26.608
179,22.866
180,28.687
181,37.418
182,27.024
183,25.361
184,29.103
185,19.540
186,18.293
187,22.035
188,35.755
189,33.260
190,20.788
191,29.518
192,21.619
193,34.092
194,32.013
195,32.013
196,24.114
197,22.451
198,20.788
199,18.709
200,46.980
201,27.855
202,42.407
203,32.429
204,23.282
205,41.159
206,20.788
207,28.271
208,35.755
209,19.540
210,43.654
211,21.619
212,26.192
213,24.529
214,44.070
215,22.866
216,16.630
217,11.225
218,44.901
219,22.866
220,35.755
221,20.372
222,40.328
223,20.372
224,28.687
225,35.755
226,18.293
227,19.125
228,34.092
229,20.788
230,54.879
231,52.385
232,39.912
233,30.766
234,29.934
235,24.529
236,22.866
237,22.866
238,35.339
239,45.733
240,15.799
241,29.103
242,22.866
243,36.586
244,31.181
245,19.956
246,46.564
247,27.440
248,29.103
249,34.923
250,13.720
251,31.597
252,48.643
253,30.766
254,28.687
255,29.518
256,41.159
257,19.125
258,28.271
259,27.440
260,54.879
261,25.361
262,22.035
263,19.540
264,50.722
265,27.440
266,34.507
267,29.934
268,45.733
269,54.879
270,32.429
271,41.575
272,29.518
273,27.024
274,36.586
275,30.350
276,37.418
277,25.361
278,31.597
279,28.687
280,25.361
281,24.945
282,25.361
283,29.934
284,26.192
285,29.103
286,27.024
287,30.766
288,37.002
