 ,Area
1,34.092
2,28.271
3,25.361
4,23.282
5,23.698
6,36.170
7,42.407
8,24.945
9,36.170
10,32.429
11,20.372
12,18.709
13,22.451
14,18.293
15,47.811
16,15.799
17,34.092
18,29.518
19,31.181
20,21.619
21,14.967
22,20.372
23,22.035
24,22.866
25,18.709
26,46.148
27,17.877
28,19.125
29,17.877
30,38.665
31,20.788
32,29.518
33,32.013
34,26.192
35,27.024
36,45.733
37,36.586
38,35.339
39,17.046
40,36.170
41,17.462
42,29.934
43,17.462
44,19.956
45,24.529
46,26.192
47,26.608
48,34.507
49,32.013
50,27.440
51,36.170
52,19.540
53,20.788
54,16.630
55,29.103
56,20.788
57,44.901
58,24.945
59,27.440
60,24.114
61,41.575
62,27.024
63,22.035
64,27.440
65,23.698
66,29.518
67,49.474
68,19.125
69,17.877
70,17.462
71,27.024
72,23.282
73,20.788
74,30.350
75,24.114
76,24.945
77,41.991
78,39.496
79,22.866
80,43.654
81,25.777
82,35.755
83,27.024
84,19.540
85,18.293
86,15.799
87,24.529
88,31.597
89,34.923
90,26.192
91,20.788
92,22.035
93,18.293
94,22.035
95,34.092
96,29.518
97,29.934
98,33.676
99,27.855
100,20.372
101,32.013
102,31.597
103,22.451
104,16.630
105,25.777
106,24.945
107,23.282
108,29.103
109,15.799
110,24.114
111,43.654
112,27.440
113,45.733
114,15.383
115,12.057
116,27.440
117,19.125
118,18.293
119,19.956
120,25.777
121,26.192
122,26.608
123,29.518
124,36.170
125,22.866
126,16.214
127,64.857
128,44.901
129,32.013
130,22.035
131,22.451
132,44.901
133,30.350
134,20.372
135,18.709
136,24.529
137,20.372
138,39.912
139,34.092
140,21.203
141,15.799
142,25.361
143,25.777
144,32.013
145,31.597
146,48.643
147,31.181
148,44.485
149,22.451
150,29.518
151,47.396
152,27.024
153,39.912
154,52.385
155,29.934
156,21.203
157,24.114
158,41.575
159,22.451
160,51.137
161,24.529
162,46.980
163,29.103
164,37.833
165,39.081
166,26.608
167,53.216
168,28.687
169,44.901
170,33.260
171,34.923
172,22.035
173,40.744
174,13.720
175,26.192
176,20.372
177,22.035
178,33.676
179,25.777
180,39.496
181,36.586
182,26.192
183,44.901
184,25.777
185,24.529
186,62.363
187,25.361
188,46.980
189,24.529
190,23.698
191,18.293
192,41.575
193,26.608
194,28.687
195,24.945
196,30.766
197,20.372
198,34.507
199,38.665
200,27.855
201,12.057
202,27.440
203,25.361
204,24.529
205,22.866
206,39.912
207,21.619
208,25.361
209,34.923
210,18.293
211,20.788
212,19.125
213,25.777
214,27.024
215,45.733
216,37.418
217,22.451
218,31.597
219,30.766
220,19.540
221,39.496
222,17.877
223,19.540
224,16.630
225,20.372
226,28.271
227,23.698
228,33.260
229,25.777
230,36.586
231,47.811
232,36.170
233,23.698
234,22.451
235,30.350
236,12.057
237,20.372
238,27.440
239,39.912
240,16.630
241,30.766
242,57.789
243,26.608
244,19.540
245,39.081
246,22.866
247,35.339
248,62.363
249,36.586
250,32.013
251,34.507
252,17.462
253,52.800
254,35.339
255,21.203
256,34.092
257,26.192
258,24.529
259,34.923
260,32.013
261,24.114
262,29.518
263,36.170
264,31.597
265,52.385
266,52.800
267,31.181
268,22.866
269,32.844
270,34.092
271,28.271
272,41.575
273,25.361
274,34.092
275,39.912
276,35.755
277,19.125
278,39.496
279,29.934
280,26.192
281,41.159
282,44.901
283,25.361
284,19.540
285,29.934
286,27.855
287,25.777
288,37.002
289,22.035
290,22.451
291,34.092
292,47.396
293,29.934
294,27.024
295,29.518
296,21.619
297,21.203
298,39.912
299,39.912
300,52.385
301,23.698
302,29.934
303,32.844
